group,subject,speed_bin,same_mean_gain,same_peak_gain,same_peak_lag_fraction,same_phase_selectivity,fore_homologs_mean_gain,fore_homologs_peak_gain,fore_homologs_peak_lag_fraction,fore_homologs_phase_selectivity,hind_homologs_mean_gain,hind_homologs_peak_gain,hind_homologs_peak_lag_fraction,hind_homologs_phase_selectivity,ipsilateral_mean_gain,ipsilateral_peak_gain,ipsilateral_peak_lag_fraction,ipsilateral_phase_selectivity,diagonal_mean_gain,diagonal_peak_gain,diagonal_peak_lag_fraction,diagonal_phase_selectivity,all_cross_mean_gain,all_cross_peak_gain,all_cross_peak_lag_fraction,all_cross_phase_selectivity,self_to_cross_ratio,n_models
Cntnap_het,OFT-0428-00,slow,0.04085750752147274,0.08008001075120921,-0.010000000000000009,0.13512146440917583,0.044150405492246574,0.10921552362818267,0.010000000000000009,0.10765645312551039,0.036783758876470625,0.08024672109442146,-0.010000000000000009,0.17291102583229925,0.0411975301757177,0.08071889206333424,-0.010000000000000009,0.13347662885650521,0.041496940128109734,0.08194701695118964,-0.010000000000000009,0.13758386913421758,0.041053850829395354,0.0803862951549556,-0.010000000000000009,0.1343574219124751,0.9952174204378892,1
Cntnap_het,OFT-0428-00,medium,0.06574861059514972,0.12593508249559,0.010000000000000009,0.12794444695441456,0.061456678659877105,0.09150540217374217,-0.010000000000000009,0.20032939890242224,0.047123364666255156,0.0657544148763854,0.010000000000000009,0.15001464438553677,0.0644168794399685,0.11142191428980752,-0.040000000000000036,0.17965753306458498,0.05615351137629992,0.0866854067457056,0.010000000000000009,0.13621408174523955,0.05828680415977819,0.08628255590243551,-0.010000000000000009,0.16457010143417652,1.1280187950417888,1
Cntnap_het,OFT-0428-00,fast,0.08688708934887031,0.15578678700479634,0.010000000000000009,0.11046381149078623,0.08635410218822627,0.1392232743070465,-0.040000000000000036,0.16577566255565998,0.07465503955834368,0.08894586205263541,0.010000000000000009,0.1558434820693825,0.08023654275668186,0.1130470770434058,-0.010000000000000009,0.14910388750604156,0.07611317564277555,0.109245505090704,-0.010000000000000009,0.15772103910664106,0.07895142975758081,0.1113977720138764,-0.010000000000000009,0.15555540491110426,1.1005131840633644,1
Cntnap_het,OFT-0430-00,fast,0.08198734013773097,0.12215624445385688,0.010000000000000009,0.11288823161699146,0.09106670092737067,0.15150895159933359,0.010000000000000009,0.0869993723260057,0.07191425504830376,0.10543724549640551,-0.010000000000000009,0.14671856090583837,0.08109007703050504,0.1172366947562711,0.010000000000000009,0.11650916972512669,0.08022412322831188,0.11624039282740466,0.010000000000000009,0.11531786175849457,0.0809348927488847,0.1176121520298742,0.010000000000000009,0.1150129857873637,1.0130036298696494,1
Cntnap_het,OFT-0430-00,medium,0.05243100348012071,0.10453302445969774,0.010000000000000009,0.1162036758029889,0.059701378092756406,0.12243130167465398,0.010000000000000009,0.11126371085906464,0.04112025614717323,0.07173582282224955,0.010000000000000009,0.12987782867498882,0.0493089581446942,0.09364894956521552,0.010000000000000009,0.11655563240445459,0.049081857684711246,0.09136544096757739,0.010000000000000009,0.11939238597796216,0.04960054431645676,0.09403265092708156,0.010000000000000009,0.11762358259125806,1.0570650827056518,1
Cntnap_het,OFT-0430-00,slow,0.07022152042168425,0.13189221514248586,0.010000000000000009,0.1278639796917172,0.06191513650187356,0.1282026251226845,0.010000000000000009,0.10108680454011644,0.0720024059909574,0.12316852484518118,-0.010000000000000009,0.15113111321317782,0.06825833804854343,0.12027824659460885,0.010000000000000009,0.1298799675018553,0.06718940993801698,0.11674481042172832,0.010000000000000009,0.1287363458519289,0.06746883974432531,0.11879237355899709,0.010000000000000009,0.1286633610354944,1.0407992887945055,1
Cntnap_het,OFT-0431-00,medium,0.05770256403218556,0.10829201632749641,0.010000000000000009,0.12814350357185117,0.0512433748550465,0.10432500752799304,0.010000000000000009,0.09742183728657015,0.06059767829697591,0.12576878463967867,-0.040000000000000036,0.15769429326716003,0.056499481043955316,0.09875633928746518,0.010000000000000009,0.13256771800548048,0.056070639546123825,0.09666890375126605,0.010000000000000009,0.1333390110284041,0.05616354905536345,0.09855224956369275,0.010000000000000009,0.13195314365773522,1.0274023811298858,1
Cntnap_het,OFT-0431-00,slow,0.05605766100612802,0.11218701168429701,0.010000000000000009,0.13405068172349013,0.0478257879610772,0.09730596365628022,0.010000000000000009,0.13654304195468125,0.0595985396623996,0.12140958288492198,-0.040000000000000036,0.1387208117441612,0.054351952903072,0.10958500401195367,-0.040000000000000036,0.13749031811402077,0.05362812264570667,0.10444328588533791,0.010000000000000009,0.1294512785089703,0.05389741312017235,0.10639654593122111,-0.040000000000000036,0.13482624973145274,1.0400807341372595,1
Cntnap_het,OFT-0431-00,fast,0.07201076295351991,0.15351536110647934,0.010000000000000009,0.12141041429367264,0.06742929898419009,0.14652077202867939,0.010000000000000009,0.1055944424247811,0.07498526168911779,0.14321332511975926,0.010000000000000009,0.14515851114372794,0.0717670808473106,0.13336633822398541,0.010000000000000009,0.14316272768505584,0.07211967365231185,0.13620771492658088,0.010000000000000009,0.14083218252079907,0.07169801161209216,0.1381470339082619,0.010000000000000009,0.13676299753695012,1.0043620643640694,1
Cntnap_het,OFT-0432-00,fast,0.06118618364871135,0.1290084158523365,0.010000000000000009,0.11589872654179798,0.05909590720096621,0.1370566907156897,0.010000000000000009,0.07938032988410135,0.060793878220505033,0.12047239490524835,-0.010000000000000009,0.15060886024288317,0.0598682770826008,0.12086109512864125,0.010000000000000009,0.11738884474980421,0.059210669229846954,0.11958751848688486,0.010000000000000009,0.11820538484874203,0.05967461300772777,0.12112316243784864,0.010000000000000009,0.11689227546368826,1.0253302127118584,1
