group,speed_bin,n_models,n_subjects,n_bouts,mean_speed_mean,mean_speed_sem,mean_speed_median,henrici_mean,henrici_sem,henrici_median,log_tgmax_mean,log_tgmax_sem,log_tgmax_median,participation_ratio_mean,participation_ratio_sem,participation_ratio_median,rank_mean,rank_sem,rank_median,stride_frequency_mean,stride_frequency_sem,stride_frequency_median,resolvent_peak_gain_mean,resolvent_peak_gain_sem,resolvent_peak_gain_median,qfactor_median_mean,qfactor_median_sem,qfactor_median_median,harmonic_entropy_mean,harmonic_entropy_sem,harmonic_entropy_median,h1_concentration_mean,h1_concentration_sem,h1_concentration_median,spectral_decay_rate_mean,spectral_decay_rate_sem,spectral_decay_rate_median,io_gain_max_mean,io_gain_max_sem,io_gain_max_median
TSC_het,fast,63,63,3482,4.975367165788127,0.07250388266706728,4.935630373348878,0.5547167819247429,0.0032304914513742625,0.5563979686455439,1.5630586776150965,0.00907301668313952,1.5662081338016027,2.91803571199886,0.026332650893419157,2.877537628001442,40.0,0.0,40.0,3.153218630746299,0.0502675460836743,3.226645849596669,2155.18993343402,150.10394650558848,1881.349706220111,1.025312405587079,0.08963410745194009,0.9272157858620468,1.13360079741766,0.01776375317492605,1.1417513770960612,6.665222914987246,0.39682902788911845,6.000084016232619,-0.8963040972074913,0.021344931330628526,-0.9193608188683446,201.43032126669053,12.0191514554313,171.53605876375963
TSC_het,medium,63,63,3441,4.035610073391424,0.052239366957242406,4.005766349865509,0.5381597256088465,0.002827221156357521,0.5408408162874689,1.5772846069726316,0.010811915361013617,1.5610535859479462,3.1286795707744974,0.03393555774454768,3.0827565780364505,40.0,0.0,40.0,2.7620576577763734,0.04611570737740509,2.7334993773349936,2688.5446460956687,370.33707861858665,1987.2046667413501,0.9685022166980439,0.03244606711181285,0.9422461971532379,1.1566327681760435,0.022384730881154107,1.1816725721089207,8.496189483541897,2.727065883603903,5.302002721307074,-0.8396924892533649,0.02416199860765123,-0.878721973810735,378.3120817620135,101.02244434916125,222.77652769522095
TSC_hom,fast,35,35,2568,4.226256909514822,0.09364969102194383,4.204939273376223,0.531858009550343,0.0035013916944975926,0.5321863792548229,1.4636951868174637,0.016963024930959664,1.4603186266235495,3.3100281361546204,0.04941846666233723,3.235094122122131,40.0,0.0,40.0,2.8146694044817933,0.06693722954681539,2.7210884353741496,1479.614191634956,58.818725847410214,1386.9342819576152,0.9901406502259565,0.03274548505645502,0.9462760428347394,1.2945925337931543,0.02323082184912007,1.2766382802677418,3.901305794071332,0.3355753505274448,3.68374229501045,-0.699471588772579,0.04206449619323559,-0.7080406803231705,183.90501294215662,7.932476797703313,169.87090633530775
TSC_hom,slow,35,35,2560,2.9698640059734798,0.03420991295727499,2.980377201188851,0.5317355084751885,0.0032399467817367865,0.5360778299533956,1.5259607488079878,0.020526912345999845,1.5225936787964542,3.7468924102085013,0.07725560050715122,3.6679850244374563,40.0,0.0,40.0,2.392688808188662,0.033965990267658036,2.380952380952381,2518.7328035466617,298.05067854059257,2087.9813024268965,1.017789858388581,0.0662760219474335,0.9431848996097709,1.218904279137584,0.030975082421013572,1.2497118263931646,6.3871686160756465,0.6691029785323466,5.188753552858,-0.5993109633207436,0.03417157554307557,-0.57741378104042,448.3700084177607,50.96207441559033,329.7978808311453
TSC_hom,medium,35,35,2546,3.5100653857939728,0.05995316212639274,3.5015979383785703,0.5340204792085377,0.0019576326001222743,0.5331872733437361,1.4726181537189864,0.016247219544745995,1.465815071781149,3.463320940246098,0.05255279729135836,3.4274479565699485,40.0,0.0,40.0,2.569783634865697,0.050662745862383604,2.5,1681.180633453332,86.00500635942487,1553.896097540911,0.9767801609857386,0.026116615101699353,0.954598265010759,1.3513305106943263,0.019734650717433574,1.3561426323737902,3.2874349659104425,0.23632012011041478,3.127765995797772,-0.5860613638651997,0.03928438085864223,-0.5590702499721047,215.31814354257997,13.816124976676464,190.80951404510918
TSC_neg,fast,65,65,3871,4.937513845971365,0.09011013327195641,4.960299194495504,0.5422810179700776,0.003125013901411174,0.54369218813418,1.5394097923252543,0.008393715001291576,1.5397719481091166,3.077120045699415,0.03172773164449363,3.0568188836620576,40.0,0.0,40.0,3.259865608118774,0.06770352504183472,3.260869565217391,2016.579946371776,384.55274209013777,1498.8691886796505,0.9762039829879406,0.01730028404192769,0.9463158003687796,1.1593784238534868,0.017361175047553756,1.1466711597142265,6.107630431015889,0.41480855853696585,5.167110178366137,-0.8716627027503743,0.022624829446879022,-0.9134471360888855,180.23690102661905,11.362205781355708,161.78825056114576
TSC_neg,slow,65,65,3847,3.2265121483314214,0.038254577391028215,3.235658462518714,0.5175547816690416,0.002797905524724248,0.5170214742052592,1.526816861629178,0.01110573895997825,1.5242639379420087,3.60416105773954,0.0626343441397326,3.5663760081383176,40.0,0.0,40.0,2.565796082970111,0.0412793340909802,2.4695121951219514,3086.0019035423175,517.1029564162721,2090.073919203717,1.2816552944200996,0.1198252853854455,0.9643848989652766,1.1476741651131503,0.019730510320873744,1.1716480050077966,7.477667269376595,0.6146361620990637,5.945158056123597,-0.7732229503353215,0.02403571887551849,-0.7794497918280126,443.3045655118534,40.53813777154002,297.35825972735233
TSC_neg,medium,65,65,3828,3.984428386651792,0.061422010200742456,4.015907072646766,0.5356204590550441,0.0029830027720216786,0.5373060577217381,1.5538041035632746,0.010121024149289021,1.5511680191939194,3.29503943654726,0.04182777153701452,3.259663429396022,40.0,0.0,40.0,2.840308851682017,0.054884473437795844,2.8039832285115303,2236.4788334644077,186.4614094920298,1784.119411656598,1.0365674727156098,0.09086104539952966,0.9370534354721684,1.1851730454668494,0.019676410227774523,1.1961066152356943,6.021501309164312,0.6676606506793683,5.323806312915095,-0.8243968861165935,0.02683338086258039,-0.8270953886904072,283.8556295542056,53.72425991517603,207.3510808430327
new_preds,fast,374,374,22785,5.20377895630407,0.026289224525283462,5.151333614034895,0.5468045813482602,0.0011638313428431486,0.5495220192505603,1.4917626644938198,0.0033216951432361074,1.499053456812959,3.111996833976362,0.01089320554939964,3.1054642474324914,40.0,0.0,40.0,3.716588647614676,0.022568538971148928,3.651933611582105,1177.1932503224878,11.794490139445971,1144.1204969455262,1.0069080011480989,0.01741871025491872,0.9502876371580441,1.0630232575016956,0.008194507635002379,1.1102391673008327,9.093473863129484,0.3211391531108148,6.8559682427812465,-0.9104805238856905,0.00617720354091114,-0.9210751374564636,151.12742608942483,2.475380093953969,144.1614000135738
new_preds,medium,374,374,22519,4.185052811147364,0.018690356567772567,4.137874461249529,0.5314301947598994,0.0012647034662369525,0.535965844035033,1.4869900200354442,0.003491622120173111,1.4922984845467318,3.3767050644596117,0.016134847744560955,3.353545570531087,40.0,0.0,40.0,3.2146772999293574,0.015215796013259867,3.193516150523307,1328.1874025291677,47.64358047820906,1165.8384230140275,0.9513929904817795,0.008321115937682236,0.9331555231827211,1.14448242987264,0.006512177989631318,1.148634615058942,6.550638480275049,0.25870217489441966,5.636162953787808,-0.9272167846422205,0.00693223979627632,-0.9446990074446491,177.58059075549838,7.46008521405418,159.50818090518376
new_preds,slow,374,374,22651,3.3606659556503518,0.011767298334994028,3.3255083959068203,0.5174739307048655,0.0010658663846905083,0.5181177512090881,1.4645705398782758,0.0038647969963772886,1.4582509491356905,3.8122475183603948,0.023293796473925158,3.7840285277142254,40.0,0.0,40.0,2.8867414408981693,0.015854115794050567,2.898550724637681,1901.2351762875883,139.71392937287507,1362.8909341759866,1.0026405109062175,0.030485781961608345,0.9414237033982296,1.1243606090225833,0.008919403385624523,1.1484992576648265,6.981620157012564,0.21606672752321512,5.751852695906787,-0.8811059057152656,0.010122462197632782,-0.9181055154453558,266.4718574983191,7.192356157784676,223.69025458228379
