group,subject,speed_bin,model_index,peak_log_gain,peak_frequency,peak_stride_multiple,mean_log_gain,band_0p75_2x_log_gain
Cntnap_het,OFT-0520-00,fast,140,3.2533779943513093,4.842696629213483,1.2106741573033708,2.1924940610820833,3.025509504068203
Cntnap_het,OFT-0520-00,slow,141,3.217600340954911,4.114986137458048,1.5842696629213484,2.5387480704344725,3.04641618277584
Cntnap_het,OFT-0523-00,slow,142,3.3006460882221758,2.893258426966292,1.1573033707865168,2.636032894954828,3.153092276933377
Cntnap_het,OFT-0523-00,fast,143,3.242839916193056,4.7906026557711945,1.3174157303370786,2.20336141442912,2.9813172696710803
Cntnap_het,OFT-0523-00,medium,144,3.380389964132497,3.992964401974168,1.4241573033707866,2.5423642840042104,3.084845971614773
Cntnap_het,OFT-0529-00,medium,145,3.4171446268327634,3.6073329390892965,1.3707865168539326,2.616137321375012,3.1402814708839863
Cntnap_het,OFT-0529-00,fast,146,3.4304625253171173,4.11692415730337,1.3174157303370786,2.460639786382104,3.1486093096287306
Cntnap_het,OFT-0529-00,slow,147,3.301575717217915,3.009630818619583,1.2640449438202248,2.6308143266058255,3.0911712915721776
Cntnap_het,OFT-0534-00,fast,148,3.2573363234957524,4.941527172666819,1.2106741573033708,2.1254156001323765,2.9489514485831276
Cntnap_het,OFT-0534-00,medium,149,3.3183472342389444,4.323836276083467,1.2106741573033708,2.1436009786782435,2.9419546925381295
Cntnap_het,OFT-0534-00,slow,150,3.159605858201016,3.9501404494382024,1.2640449438202248,2.2996152052697387,2.929102108220445
Cntnap_het,OFT-0539-00,fast,151,3.3487008483876317,4.415730337078652,1.103932584269663,2.1765316876742817,3.0337790408866505
Cntnap_het,OFT-0539-00,slow,152,3.211215253190746,3.7732684890155967,1.2640449438202248,2.471007199664135,3.068146388488292
Cntnap_het,OFT-0539-00,medium,153,3.3141563383100903,4.183024231758495,1.1573033707865168,2.254531498227027,3.035735939014914
Cntnap_het,OFT-0542-00,fast,154,3.3404733598434055,4.473410960270606,1.3174157303370786,2.325316780262126,3.1283899291845954
Cntnap_het,OFT-0542-00,medium,155,3.4389812594196143,3.8613704700110776,1.3707865168539326,2.539458005826917,3.112282003522078
