group,subject,speed_bin,model_index,peak_log_gain,peak_frequency,peak_stride_multiple,mean_log_gain,band_0p75_2x_log_gain
TSC_hom,OFT-0714-00,medium,726,3.0316320901546043,3.747782377291544,1.4241573033707866,2.1779319120677196,2.603974184480644
TSC_hom,OFT-0714-00,fast,727,2.9825366299869147,4.23017020803204,1.4241573033707866,2.0920511876211285,2.6183511128226975
TSC_hom,OFT-0715-00,slow,728,3.1540776504061414,2.8155212960543508,1.2106741573033708,2.3047463382420212,2.7187135978324877
TSC_hom,OFT-0715-00,fast,729,3.07579244755608,3.879447198066781,1.2640449438202248,2.131514019421871,2.6865658661877734
TSC_hom,OFT-0715-00,medium,730,3.2167127750661444,3.370786516853933,1.2640449438202248,2.2543306258393128,2.733375811336546
TSC_hom,OFT-0716-00,medium,731,3.0279766683723737,3.51123595505618,1.2640449438202248,2.223264913734418,2.726494499175237
TSC_hom,OFT-0716-00,fast,732,3.0131965625189028,5.218973442288049,1.5308988764044944,2.028636695501173,2.652355452197077
TSC_hom,OFT-0716-00,slow,733,2.9071648101254124,3.8084661614841915,1.6376404494382022,2.3740181524182264,2.7575280479294286
TSC_hom,OFT-0717-00,slow,734,3.0436279162593087,2.8490394067216647,1.2106741573033708,2.339256269206986,2.668188210632186
TSC_hom,OFT-0717-00,fast,735,3.1858093708828976,3.4269662921348316,1.3707865168539326,2.2511009917649036,2.6360858389051303
TSC_hom,OFT-0717-00,medium,736,3.215074622156413,3.1554867792504875,1.3174157303370786,2.2939039319448713,2.6387733476134003
TSC_hom,OFT-0718-00,fast,737,2.944954296911877,4.0886392009987516,1.103932584269663,1.9538848798253847,2.683154472876213
TSC_hom,OFT-0718-00,medium,738,3.1791966346533376,3.6324330342645603,1.2640449438202248,2.2524676984964778,2.7980381083591452
TSC_hom,OFT-0718-00,slow,739,3.077895655169043,3.2533742121129077,1.3174157303370786,2.3627182315336905,2.7876299436787066
TSC_hom,OFT-0719-00,medium,740,3.178487794727244,2.9608585858585856,1.3174157303370786,2.374549953493922,2.7614303331614054
TSC_hom,OFT-0719-00,slow,741,3.164891017096792,2.895419187554019,1.3174157303370786,2.4280207707870005,2.791574166573667
TSC_hom,OFT-0719-00,fast,742,3.2879890773159053,3.0649978665908124,1.2106741573033708,2.327240101128689,2.7586132339851575
TSC_hom,OFT-0720-00,fast,743,2.9362917052109077,4.843440185062789,1.3174157303370786,1.8920404172184864,2.547448537002076
TSC_hom,OFT-0720-00,medium,744,2.9543775343874805,4.292185356336402,1.2640449438202248,1.8919894621187348,2.537628675743377
TSC_hom,OFT-0720-00,slow,745,2.906415177513223,3.7251512532411413,1.2106741573033708,2.117959061895927,2.679842956029386
TSC_hom,OFT-0721-00,slow,746,3.099451834678955,2.9275905118601746,1.3174157303370786,2.337508765325206,2.7198621772258273
TSC_hom,OFT-0721-00,medium,747,3.321761015953414,3.187875620590541,1.3707865168539326,2.325222413440282,2.652992128635058
TSC_hom,OFT-0721-00,fast,748,3.156690461817976,3.262187250951296,1.2640449438202248,2.210581238060084,2.641733471293545
TSC_hom,OFT-0722-00,medium,749,3.1761760165686628,4.055875162909781,1.2640449438202248,2.0882412646820336,2.7424703433575486
TSC_hom,OFT-0722-00,fast,750,3.00362247512829,4.827651875833174,1.4241573033707866,2.044811389935115,2.7083299456539476
TSC_hom,OFT-0722-00,slow,751,2.963273274581508,3.6313818253498913,1.3707865168539326,2.3160072897417296,2.7819205738045283
TSC_hom,OFT-0723-00,medium,752,2.9592916262282802,4.485812934724452,1.4241573033707866,2.0418130082192114,2.64168758289918
TSC_hom,OFT-0723-00,fast,753,2.9320847682110154,5.610866164130281,1.4775280898876404,1.8901822205549563,2.600938973451049
TSC_hom,OFT-0723-00,slow,754,2.867163322569846,3.7110302263016295,1.3174157303370786,2.189886632647737,2.677571513773576
TSC_hom,OFT-0724,slow,755,2.7690506555148238,2.69251849821869,1.103932584269663,2.2648394476650675,2.682552429151131
TSC_hom,OFT-0724,medium,756,2.9577026809430147,3.58390869922508,1.3707865168539326,2.260281246210835,2.676646034767933
TSC_hom,OFT-0724,fast,757,2.819355161399882,4.0919000503102465,1.3707865168539326,2.0306635717838537,2.497802902019085
TSC_hom,OFT-0725,slow,758,2.9316849025748994,3.517924023542001,1.4775280898876404,2.3210640683330763,2.7283848539238607
TSC_hom,OFT-0725,fast,759,2.9988464437533073,3.2935393258426964,1.3174157303370786,2.214417750676433,2.5987282283683983
TSC_hom,OFT-0725,medium,760,2.9572535120306997,3.409680207433017,1.4775280898876404,2.2720828663704427,2.699828853515309
TSC_hom,OFT-0726,slow,761,3.070709292830296,2.360813028657998,1.050561797752809,2.4014264245165404,2.8582529272728183
TSC_hom,OFT-0726,fast,762,3.1383828967334306,3.489996057559629,1.3174157303370786,2.2275850462812983,2.6924075848265763
TSC_hom,OFT-0726,medium,763,3.1502780660705327,3.063757512411811,1.3174157303370786,2.310308276640008,2.7066765804064734
