group,subject,speed_bin,model_index,peak_log_gain,peak_frequency,peak_stride_multiple,mean_log_gain,band_0p75_2x_log_gain
new_preds,OFT-0052-00,fast,1182,2.214947087924207,4.952594028131038,1.5308988764044944,1.631959257078429,1.817134223179323
new_preds,OFT-0052-00,slow,1183,2.5972101910716643,4.410531611604897,1.4775280898876404,1.7488699866363893,1.994697233431723
new_preds,OFT-0053-00,fast,1184,2.535492990047267,4.415991638359029,1.4241573033707866,1.657393718720122,1.857971617930319
new_preds,OFT-0053-00,slow,1185,2.432253775618368,3.723446128088352,1.4241573033707866,1.7645698885184091,2.0339388292807916
new_preds,OFT-0053-00,medium,1186,2.6011980173558684,3.9590018263845206,1.3707865168539326,1.6553958247011376,1.9155024202269455
new_preds,OFT-0054-00,fast,1187,2.103185542242112,5.110547299746285,1.5842696629213484,1.599069450145171,1.8288746036547163
new_preds,OFT-0054-00,slow,1188,2.4413695090321186,4.477357848144365,1.4775280898876404,1.7076300118874361,1.9718446905902716
new_preds,OFT-0054-00,medium,1189,2.2415563887496956,4.153898535921008,1.3707865168539326,1.6288713248980378,1.867933165468706
new_preds,OFT-0055-00,fast,1190,2.235419861435078,5.282711127220007,1.6376404494382022,1.585176966877975,1.79960277455271
new_preds,OFT-0055-00,slow,1191,2.2678509733332994,4.502643754130866,1.5308988764044944,1.7213129811671426,1.9759584332044815
new_preds,OFT-0055-00,medium,1192,2.25240551682138,4.52304517312543,1.4775280898876404,1.6425594198842228,1.8825687482654672
new_preds,OFT-0056-00,fast,1193,2.321196863156792,5.945798803531784,1.5308988764044944,1.592186473085587,1.8266502704119016
new_preds,OFT-0056-00,slow,1194,2.238731137528432,4.85999643303014,1.5308988764044944,1.6550581358160488,1.9041048204338715
new_preds,OFT-0056-00,medium,1195,2.244858652922615,5.848715890850722,1.6376404494382022,1.6386625235231784,1.8683956144926197
new_preds,OFT-0057-00,medium,1196,2.071346297407615,4.973562458691342,1.6910112359550562,1.6403984013647321,1.8486503121619493
new_preds,OFT-0057-00,fast,1197,2.3638254487987496,5.237612820040524,1.5842696629213484,1.6231126973794106,1.8496395256826892
new_preds,OFT-0057-00,slow,1198,2.2412970195081097,4.450491573033708,1.4241573033707866,1.6344652555921568,1.809509130360781
new_preds,OFT-0058-00,slow,1199,2.316839307296311,4.502643754130866,1.5308988764044944,1.713269913261582,1.9819428178038299
new_preds,OFT-0058-00,fast,1200,2.0955901081133166,4.895666131621188,1.3707865168539326,1.5709474620187769,1.8744092499038232
new_preds,OFT-0058-00,medium,1201,2.265085990414432,5.582379744213743,1.7443820224719102,1.6138956404196592,1.8865169616684765
new_preds,OFT-0059-00,fast,1202,2.365476399648335,4.831190386571311,1.4775280898876404,1.6250335440282075,1.8180287181719148
new_preds,OFT-0059-00,medium,1203,2.0666280985730276,4.069020866773676,1.4241573033707866,1.6114302490452956,1.851002574535007
new_preds,OFT-0059-00,slow,1204,2.2092062293008676,3.5154150358246503,1.3707865168539326,1.707338512354093,1.930872271749042
new_preds,OFT-0060-00,medium,1205,2.2632119886938606,5.400919305413688,1.5842696629213484,1.5800699055398888,1.8305722753167293
new_preds,OFT-0060-00,slow,1206,2.1910166985120205,5.029427501337613,1.5842696629213484,1.6270724707745454,1.8650311895094418
new_preds,OFT-0060-00,fast,1207,2.2549966389921137,5.668428078762933,1.4241573033707866,1.5383245644348897,1.7964252585963372
new_preds,OFT-0061-00,slow,1208,2.129500131415541,5.0912468869454415,1.6376404494382022,1.5978954018540112,1.8542724566568345
new_preds,OFT-0061-00,medium,1209,2.1991571105876537,5.427101277864912,1.6910112359550562,1.6000248351887554,1.8236216034394062
new_preds,OFT-0061-00,fast,1210,2.187190813683948,5.595047007567072,1.3707865168539326,1.510362714777841,1.7517165231908245
new_preds,OFT-0062-00,medium,1211,2.2363637575006363,5.510919880095434,1.5842696629213484,1.5918538900297794,1.8448416941447225
new_preds,OFT-0062-00,fast,1212,2.298098794337285,5.6527279045522985,1.3707865168539326,1.546977630126664,1.7482292671320907
new_preds,OFT-0062-00,slow,1213,2.1914984662695813,4.840434059929456,1.6376404494382022,1.6422948728088327,1.9422632576016856
new_preds,OFT-0063-00,slow,1214,2.1649010022566446,4.53983196679826,1.6910112359550562,1.7129387373631746,1.8829141446187379
new_preds,OFT-0063-00,medium,1215,2.125057952813834,5.517297677456087,1.6910112359550562,1.6077394528268685,1.8383766984407146
new_preds,OFT-0063-00,fast,1216,2.179355726817471,5.5390965374914005,1.3707865168539326,1.525468744558569,1.736215542421826
new_preds,OFT-0064-00,fast,1217,2.2810495976598832,4.800530236081303,1.4241573033707866,1.6173535453132477,1.8486799239959217
new_preds,OFT-0064-00,medium,1218,2.252174316672904,4.06659107308525,1.4775280898876404,1.7125063196790893,1.946881098461579
new_preds,OFT-0064-00,slow,1219,2.2429375818187727,3.864304235090752,1.4775280898876404,1.7465243047203838,2.0028224260248377
new_preds,OFT-0065-00,fast,1220,2.2261573530400782,5.711610486891386,1.3707865168539326,1.5486662266181712,1.769328622326908
new_preds,OFT-0065-00,medium,1221,2.3048045026101347,4.8523065652563595,1.5308988764044944,1.6454300185828266,1.8848465253907634
new_preds,OFT-0065-00,slow,1222,2.354531584229637,4.659616655651025,1.5842696629213484,1.7213054859070018,1.935314942019642
new_preds,OFT-0066-00,medium,1223,2.232640516977971,4.85999643303014,1.5308988764044944,1.6363582038460165,1.862076394593082
new_preds,OFT-0066-00,fast,1224,2.394156481228665,5.324417591218524,1.4241573033707866,1.6251898037380852,1.806612311710633
new_preds,OFT-0066-00,slow,1225,2.1667692029612837,4.03172504957039,1.3707865168539326,1.6747589798916798,1.9350931208826991
new_preds,OFT-0067-00,medium,1226,2.266194942617109,4.581482449264001,1.4775280898876404,1.655364667479448,1.9229121152504063
new_preds,OFT-0067-00,fast,1227,2.2948094230659364,4.997043169722058,1.4241573033707866,1.5864772596095669,1.7912144055289279
new_preds,OFT-0067-00,slow,1228,2.484112096704269,4.104244694132334,1.4775280898876404,1.703821121565632,1.9250490301806205
new_preds,OFT-0068-00,fast,1229,2.3009474178640703,5.026437541308659,1.4241573033707866,1.5643082354950575,1.7839320185910439
new_preds,OFT-0068-00,medium,1230,2.2928108835761947,4.705228609106844,1.4241573033707866,1.588335315853561,1.8064025662605263
new_preds,OFT-0068-00,slow,1231,2.3156764767855087,4.3488253319714,1.4241573033707866,1.6504333021235758,1.821152663265242
new_preds,OFT-0069-00,fast,1232,2.2124282283136827,4.888478953546873,1.6376404494382022,1.661581125165591,1.9142909080979826
new_preds,OFT-0069-00,medium,1233,2.292880608015783,4.547316564521621,1.4775280898876404,1.656214104805764,1.942817675761266
new_preds,OFT-0069-00,slow,1234,2.3796149201396632,4.546240276577356,1.4775280898876404,1.6708541297976196,1.9695132705628906
new_preds,OFT-0070-00,fast,1235,2.2095520618769684,4.883361800496632,1.5308988764044944,1.623292673341044,1.8472360798792173
new_preds,OFT-0070-00,medium,1236,2.2240715297572136,4.46052567578292,1.4775280898876404,1.632691532393219,1.8357872645243996
new_preds,OFT-0070-00,slow,1237,2.3531968648875705,4.153898535921008,1.3707865168539326,1.6286923274968597,1.8261688550804853
new_preds,OFT-0071-00,medium,1238,2.1297522244629783,5.369312948977712,1.6376404494382022,1.5747614882676655,1.8009833051956914
new_preds,OFT-0071-00,slow,1239,2.198095410599177,5.142009987515605,1.851123595505618,1.6367982599181188,1.8547033291611448
new_preds,OFT-0071-00,fast,1240,2.1495054825102136,5.910112359550562,1.4775280898876404,1.529870028049093,1.7315270616889853
new_preds,OFT-0072-00,medium,1241,2.3509526262960914,4.343193995433274,1.5308988764044944,1.6879941160381609,1.968896465210586
new_preds,OFT-0072-00,fast,1242,2.407353339518328,4.698441606547545,1.5308988764044944,1.686177842113347,1.9061362925971101
new_preds,OFT-0072-00,slow,1243,2.418367527331571,4.055539128720678,1.5308988764044944,1.7522215235734848,2.0196077764907456
new_preds,OFT-0073-00,fast,1244,2.2496685652277026,5.349538091662978,1.3707865168539326,1.559293687364815,1.7721513195018093
