group,subject,speed_bin,mean_speed,model_index,diagonal_dominance,self_gain,cross_gain,fore_hind_coupling,left_right_coupling
TSC_neg,OFT-0672-00,medium,3.1893068699773854,981,1.237858121066104,0.6859188848854014,0.5541175302825937,0.6072015108220528,0.4751787433659287
TSC_neg,OFT-0672-00,fast,3.5794853895482905,982,1.3751736197224842,0.9000186321959367,0.6544763652298422,0.6874562167846605,0.6224902921389229
TSC_neg,OFT-0680-00,medium,3.37815838440453,983,1.4670214009671938,0.8768320146898709,0.5976954488269793,0.6224760865766622,0.5764776370374163
TSC_neg,OFT-0680-00,fast,4.305137634463234,984,1.447205726150228,0.8684050409944214,0.6000563881850451,0.6089118939450607,0.6086760041372616
TSC_neg,OFT-0680-00,slow,2.8157867844127966,985,1.3848605643353815,0.8608589502842734,0.621621390957446,0.6265735214871565,0.6290324498633657
new_preds,OFT-0000-00,fast,4.865858445508709,986,1.7231553909931503,0.8630655022108212,0.5008634199341643,0.5049245345340073,0.48331523049219194
new_preds,OFT-0000-00,medium,3.9877173577349248,987,1.7054348313353882,0.872282668138242,0.5114722955759194,0.5633437851273696,0.4579197745183117
new_preds,OFT-0000-00,slow,3.287455485250596,988,1.910340660921394,0.8486075571272906,0.4442179211732796,0.5069188623842512,0.3830504771288358
new_preds,OFT-0000-01,slow,3.188288600114681,989,1.7867685176338401,0.8102309513902854,0.45346162269707335,0.5056960100165692,0.4319053180720714
new_preds,OFT-0000-01,fast,4.9231637816385,990,1.5418530103718295,0.8149581831771865,0.5285576366197535,0.5569660668990914,0.5241554634332939
new_preds,OFT-0000-01,medium,4.019991338464981,991,1.8362449232987477,0.8843726376514744,0.4816201947955456,0.5180791734110035,0.48107018533449275
new_preds,OFT-0001-00,slow,3.2804075172813056,992,1.5177325955576968,0.7914085155604236,0.5214413381361276,0.5435253283755201,0.48462315784513577
new_preds,OFT-0001-00,medium,4.011151105470768,993,1.8820683582633795,0.8566844174255027,0.4551824133614264,0.509943526502838,0.45394464144747737
new_preds,OFT-0001-00,fast,5.056876761874492,994,1.710086524892461,0.8790816036750271,0.5140567982256384,0.5576555389204627,0.49273338074193446
new_preds,OFT-0001-01,fast,5.008265456284565,995,1.4199007808778552,0.8504291086171956,0.598935587662271,0.6318726866423159,0.5856551185282243
new_preds,OFT-0001-01,medium,4.034656184790668,996,1.7273765135621775,0.8143793881651626,0.4714544754841885,0.49792531223221487,0.45734338723736656
new_preds,OFT-0001-01,slow,3.257076481362302,997,1.6146547901526904,0.8388815239939941,0.5195423375387038,0.5327245314583063,0.5160275033347852
new_preds,OFT-0003-00,slow,3.22582794725693,998,1.7393806811545671,0.8375777159960044,0.481537897408425,0.5125551063831094,0.45575572193462754
new_preds,OFT-0003-00,fast,5.054185544079343,999,1.6656848726857474,0.8724247872391384,0.5237634090009128,0.5138331341395428,0.49582253238885204
new_preds,OFT-0003-00,medium,3.967970938145328,1000,1.7392243839802244,0.8267136024655733,0.475334643465402,0.5116944322610507,0.47576200505895794
new_preds,OFT-0004-00,slow,3.2130779148989523,1001,1.6689665634172268,0.8035012396937447,0.48143639142090855,0.52973912748859,0.429191034492965
new_preds,OFT-0004-00,fast,4.618396977704822,1002,1.778592167660158,0.891481613879574,0.5012287977475861,0.5162004835920668,0.48621470848740084
new_preds,OFT-0004-00,medium,3.8009880246578693,1003,1.6354717182365566,0.7912317164015517,0.48379419073947383,0.5160435004587733,0.45612639927822773
new_preds,OFT-0004-02,slow,3.0978868259496473,1004,1.3966807795619802,0.7687124699768094,0.5503852284828384,0.5727823439463735,0.5442000725355621
new_preds,OFT-0004-02,medium,3.736920598288781,1005,1.5780646977894357,0.5584744771234316,0.3538983401033852,0.39704133269119124,0.30048969197474434
new_preds,OFT-0004-02,fast,4.492241106352463,1006,1.3601751429590045,0.835890593380924,0.6145462940621593,0.6375815556336669,0.6241570601793747
new_preds,OFT-0005-00,medium,3.585326098836511,1007,1.7023530967280747,0.7977299202861825,0.4686042641913835,0.5124126435698975,0.44761384368761215
new_preds,OFT-0005-00,fast,4.270570361268608,1008,1.8638636387236462,0.8290159203425947,0.4447835684536965,0.4738307938778752,0.4151761035802506
new_preds,OFT-0005-00,slow,3.103252864412805,1009,1.595868113019223,0.9333584756218816,0.5848594053653097,0.612842804333819,0.5686163123503977
new_preds,OFT-0005-01,fast,4.027670889929504,1010,1.6666854500243928,0.7700687918497936,0.46203606795662805,0.49135304046544725,0.4244906240776173
new_preds,OFT-0005-01,slow,2.8852835762217923,1011,1.4468155647270833,0.742542695673448,0.5132255373638559,0.5481627781817077,0.4736482705178894
new_preds,OFT-0005-01,medium,3.358657186746214,1012,1.1482592211438118,0.8507012812322985,0.7408617022773761,0.7528064476712799,0.7207895591972477
new_preds,OFT-0005-02,slow,2.8164403043025863,1013,1.4342888790142234,0.8506564283759921,0.5930858426237274,0.6270606265664123,0.6097264486641137
new_preds,OFT-0005-02,fast,3.6385653851688033,1014,1.1959193065510725,0.8298095999301309,0.6938675505818447,0.735040156550725,0.6672560262936615
new_preds,OFT-0005-02,medium,3.246408391728612,1015,1.2898993490785673,0.547040220765946,0.42409527623742216,0.47140165868408246,0.37623907373306575
new_preds,OFT-0006-00,medium,3.985520304550596,1016,1.7817038586714662,0.8694777706975094,0.4880035290184748,0.5214959100520979,0.4674675821355456
new_preds,OFT-0006-00,fast,4.678818052949036,1017,2.2778452916129437,0.9691785210182279,0.4254803978947806,0.4510333758045316,0.41455495816832666
new_preds,OFT-0006-00,slow,3.3713591998694583,1018,1.7728468047198482,0.8166898625271954,0.4606657836158899,0.47183310604724715,0.4536561537716147
new_preds,OFT-0006-01,slow,3.216029422716493,1019,1.6546536661426126,0.8997345451096249,0.5437600408592561,0.5904767512668562,0.526856314991258
new_preds,OFT-0006-01,medium,3.722549527148521,1020,1.610984399791985,0.8305381493397251,0.5155469844692268,0.5112843945253769,0.5235824068883824
new_preds,OFT-0006-01,fast,4.645129741055468,1021,1.7228820420054065,0.8816983810144773,0.5117578333965306,0.4759103715515043,0.5408109794822178
new_preds,OFT-0006-02,slow,3.1162274356468957,1022,1.291962827263198,0.44076782126832237,0.3411613801629367,0.3600335869611301,0.36999958815102085
new_preds,OFT-0006-02,fast,4.79771787451065,1023,1.752839281863793,0.8594435358684321,0.4903150817995055,0.5035374416123843,0.48342076581199
