group,subject,speed_bin,model_index,peak_log_gain,peak_frequency,mean_log_gain,band_3_7_log_gain
new_preds,OFT-0011-00,fast,1053,2.5324437783977327,4.764044943820225,1.770908619924029,2.001520319484272
new_preds,OFT-0011-00,slow,1054,2.3933163472764103,3.601123595505618,1.7792603463826917,1.9794377581329299
new_preds,OFT-0011-01,fast,1055,2.2756097236149455,5.280898876404494,1.7822409266549113,1.9399635543547409
new_preds,OFT-0011-01,slow,1056,2.382366662717599,3.9887640449438204,1.8386798670981694,1.977114108909489
new_preds,OFT-0011-01,medium,1057,2.448386179217799,4.376404494382022,1.8302159497981614,1.9773084212864673
new_preds,OFT-0011-02,fast,1058,2.583998279344107,4.764044943820225,1.8776421865434492,2.0753271659174564
new_preds,OFT-0011-02,medium,1059,2.891602030889968,4.893258426966292,1.955524987625226,2.1834577894487466
new_preds,OFT-0011-02,slow,1060,3.1996035138937504,4.764044943820225,1.9525939239606294,2.1219544351344393
new_preds,OFT-0012-00,fast,1061,2.4098691575688114,5.151685393258427,1.734219649779533,1.916592930147452
new_preds,OFT-0012-00,medium,1062,2.1795697708012107,4.634831460674158,1.7556885148436354,1.930088869617478
new_preds,OFT-0012-00,slow,1063,2.340008865305008,3.730337078651685,1.7651475232380374,1.929899531533766
new_preds,OFT-0013-00,slow,1064,2.6148730252818218,3.730337078651685,1.8281410605328179,1.982291534744027
new_preds,OFT-0013-00,fast,1065,2.514584343530371,4.376404494382022,1.7262120169614361,1.912283631040201
new_preds,OFT-0013-00,medium,1066,2.6066863592975418,3.859550561797753,1.8011162057645411,1.9284627196811124
new_preds,OFT-0014-00,slow,1067,2.360423178664816,3.4719101123595504,1.781725528300879,1.9242390070081803
new_preds,OFT-0014-00,fast,1068,2.5988354958569495,4.634831460674158,1.7275682817221274,1.8423570379072658
new_preds,OFT-0014-00,medium,1069,2.597208169612496,4.117977528089888,1.7657828067759118,1.9287987191138494
new_preds,OFT-0015-00,slow,1070,2.3679615449474194,4.247191011235955,1.8391111593700882,1.983151257498036
new_preds,OFT-0015-00,fast,1071,2.5594647544221822,4.764044943820225,1.6452128434896143,1.7794016017804868
new_preds,OFT-0015-00,medium,1072,2.4261502116061853,4.376404494382022,1.731674499682652,1.828399473205412
new_preds,OFT-0016-00,medium,1073,2.5805637047806456,4.247191011235955,1.7062717641334448,1.8981166755223557
new_preds,OFT-0016-00,fast,1074,2.3170633362813575,4.376404494382022,1.7035039554134708,1.9049479537555467
new_preds,OFT-0016-00,slow,1075,2.3960206396999273,3.859550561797753,1.7990654245630358,1.9398086534473948
new_preds,OFT-0017-00,medium,1076,2.661431638397176,3.9887640449438204,1.8359742211881713,2.0774395665758516
new_preds,OFT-0017-00,fast,1077,2.407084831375975,4.376404494382022,1.8121198864526527,1.9279107746278312
new_preds,OFT-0017-00,slow,1078,2.4694290188995165,3.601123595505618,1.893376800336095,2.0303081374369074
new_preds,OFT-0018-00,slow,1079,2.168170389850428,4.50561797752809,1.7700676555697539,1.9247971085277567
new_preds,OFT-0018-00,medium,1080,2.2430460238474628,4.764044943820225,1.73342497283242,1.949386587295405
new_preds,OFT-0018-00,fast,1081,2.431430643038594,5.668539325842697,1.700462603902344,1.8622382617447995
new_preds,OFT-0019-00,fast,1082,2.5337456136806895,4.50561797752809,1.7771817471220712,2.004232218677003
new_preds,OFT-0019-00,medium,1083,2.5187418966912865,4.247191011235955,1.8427811818566915,2.0191922934291306
new_preds,OFT-0019-00,slow,1084,2.778631678078561,3.730337078651685,1.865980492965981,2.0600374087123954
new_preds,OFT-0020-00,fast,1085,2.287223043010618,5.797752808988764,1.7531753087475743,1.945839878760569
new_preds,OFT-0020-00,medium,1086,2.354654543334169,4.764044943820225,1.790097697700916,1.9830446553830359
new_preds,OFT-0020-00,slow,1087,2.6229694611467314,4.634831460674158,1.8407533707458037,2.0007247474876357
new_preds,OFT-0021-00,fast,1088,2.1805362610907135,4.634831460674158,1.6674008288872508,1.8354650639547159
new_preds,OFT-0021-00,medium,1089,2.217594738767535,4.376404494382022,1.759445044881866,1.9123384868094222
new_preds,OFT-0021-00,slow,1090,2.5369860155132575,4.247191011235955,1.832361363503268,1.9980652421100074
new_preds,OFT-0022-00,fast,1091,2.2979100091887554,5.797752808988764,1.6723427412638605,1.885263153099474
new_preds,OFT-0022-00,medium,1092,2.3665281113407737,5.022471910112359,1.7795178935180969,1.9370901995321153
new_preds,OFT-0022-00,slow,1093,2.3542495886484507,3.4719101123595504,1.8477061981223377,2.0022537051612863
new_preds,OFT-0023-00,fast,1094,2.3324901729456133,4.247191011235955,1.7404024363233033,1.9244796578506835
new_preds,OFT-0023-00,slow,1095,2.4764435659992747,4.117977528089888,1.8610971981951947,1.9816281766657076
new_preds,OFT-0023-00,medium,1096,2.4405868403478226,3.859550561797753,1.8059978052154786,1.9087324125987029
new_preds,OFT-0024-00,fast,1097,2.270992219291864,4.764044943820225,1.769789288724431,1.9761152735645389
new_preds,OFT-0024-00,medium,1098,2.3636991720900067,5.53932584269663,1.848396954932256,2.078877769573993
new_preds,OFT-0024-00,slow,1099,2.419948825719209,5.410112359550562,1.878462429142658,2.088305771908788
new_preds,OFT-0025-00,fast,1100,2.225774410979781,5.926966292134831,1.6255385632542727,1.8239261212184859
new_preds,OFT-0025-00,slow,1101,2.2507393356700205,3.9887640449438204,1.8127412941526602,1.9792596095176649
new_preds,OFT-0025-00,medium,1102,2.2932966837504885,4.893258426966292,1.7783001039101947,1.9032845522945772
new_preds,OFT-0026-00,medium,1103,2.370375228155328,4.634831460674158,1.7736816352763842,1.9413812308241298
new_preds,OFT-0026-00,slow,1104,2.475303989927262,4.764044943820225,1.8103947089593218,1.9972290328965112
new_preds,OFT-0026-00,fast,1105,2.585296910439604,4.893258426966292,1.7493095172618587,2.006119196571304
new_preds,OFT-0027-00,medium,1106,2.467872943921117,3.859550561797753,1.8020194025041059,1.9510241922033897
new_preds,OFT-0027-00,fast,1107,2.466659560901563,4.376404494382022,1.8176234527632318,1.9120691030889831
new_preds,OFT-0027-00,slow,1108,2.6284831090838576,3.4719101123595504,1.9168620233931546,2.040209486689542
new_preds,OFT-0028-00,fast,1109,2.495106629859387,4.376404494382022,1.772332457301317,1.963046923955089
new_preds,OFT-0028-00,medium,1110,2.8233547582950687,4.247191011235955,1.835139679125377,2.0221051569545496
new_preds,OFT-0028-00,slow,1111,2.423513998838905,3.342696629213483,1.8762443894580185,2.018422967516392
new_preds,OFT-0029-00,medium,1112,2.42555420431428,4.117977528089888,1.848085595717883,2.0067684624442204
new_preds,OFT-0029-00,fast,1113,2.5251004091284375,4.764044943820225,1.75212740510238,1.8540178766322897
new_preds,OFT-0029-00,slow,1114,2.376693038524782,4.247191011235955,1.8569043630035107,2.012464273899443
new_preds,OFT-0030-00,slow,1115,2.6805377945317503,4.376404494382022,1.8344818059634138,2.0184109570967808
new_preds,OFT-0030-00,medium,1116,2.4273826686388493,5.151685393258427,1.7766464779028057,1.9601517413274578
new_preds,OFT-0030-00,fast,1117,2.4479707892840876,5.668539325842697,1.7540704427599214,1.9389403605343078
new_preds,OFT-0031-00,fast,1118,2.6006285900602144,4.50561797752809,1.7805433367972154,1.9408335712511966
new_preds,OFT-0031-00,slow,1119,2.922257754371955,3.730337078651685,1.8619304725462666,2.061995389393315
new_preds,OFT-0031-00,medium,1120,2.6281518949964617,4.117977528089888,1.79056592132765,1.9275543684822936
new_preds,OFT-0032-00,fast,1121,2.289578690151838,5.668539325842697,1.683057271642342,1.8355622428956062
new_preds,OFT-0032-00,slow,1122,2.453241396472952,4.764044943820225,1.857600546795423,2.0275986278165585
new_preds,OFT-0032-00,medium,1123,2.5079783237345654,5.151685393258427,1.798410986936407,1.9329688252129866
new_preds,OFT-0033-00,fast,1124,2.5059239590086886,4.50561797752809,1.745423697518044,2.000021724473718
new_preds,OFT-0033-00,slow,1125,2.390753113059746,4.247191011235955,1.7798069919577968,1.9680547590167436
new_preds,OFT-0033-00,medium,1126,2.487565663100379,4.376404494382022,1.7954204127640137,1.991576445340713
new_preds,OFT-0034-00,fast,1127,2.467783823633448,4.893258426966292,1.7816574952687765,1.9507921543955118
new_preds,OFT-0034-00,medium,1128,2.562160384926491,4.376404494382022,1.7385393793034656,1.7872540160544774
new_preds,OFT-0034-00,slow,1129,2.363695703634246,3.4719101123595504,1.8388446789325519,1.9577045992525393
new_preds,OFT-0035-00,fast,1130,2.4017482219551107,5.151685393258427,1.710811900332987,1.9000526737584862
new_preds,OFT-0035-00,slow,1131,2.372612673502312,4.376404494382022,1.774307912505929,1.9406214875459087
new_preds,OFT-0035-00,medium,1132,2.2050155612084925,5.022471910112359,1.7056832129491706,1.8462704371063317
new_preds,OFT-0036-00,fast,1133,2.296753271582145,5.53932584269663,1.6963402621745018,1.834905329884654
new_preds,OFT-0036-00,medium,1134,2.5041065292130202,4.634831460674158,1.768603050500262,1.944028562091853
new_preds,OFT-0036-00,slow,1135,2.534606954842192,4.376404494382022,1.8145725426011265,2.0147977104961208
new_preds,OFT-0037-00,fast,1136,2.2747249494301163,5.022471910112359,1.706844417856895,1.8346224359940695
new_preds,OFT-0037-00,slow,1137,2.3635102304449696,3.0842696629213484,1.8868948874873945,2.020174969085039
new_preds,OFT-0037-00,medium,1138,2.634341543117595,4.50561797752809,1.8183394838223519,1.970852750503855
new_preds,OFT-0038-00,fast,1139,2.4157837019733135,5.668539325842697,1.742680950892946,1.9365766940577873
new_preds,OFT-0038-00,slow,1140,2.734602888121507,5.022471910112359,1.8835202444575394,2.1164711099359588
new_preds,OFT-0038-00,medium,1141,2.4612622858324147,4.893258426966292,1.7734116898055163,1.9466130988783026
new_preds,OFT-0039-00,slow,1142,2.4969920853943077,3.9887640449438204,1.8417829524640927,1.984273351079345
new_preds,OFT-0039-00,medium,1143,2.412819040309036,4.764044943820225,1.8248142653677395,1.9983368459794242
new_preds,OFT-0039-00,fast,1144,2.535296949882571,4.634831460674158,1.7926539337683598,1.9687784113867453
new_preds,OFT-0040-00,fast,1145,2.536086052558107,5.53932584269663,1.7838948217125925,2.0011812653282557
new_preds,OFT-0040-00,medium,1146,2.4172301749421234,4.376404494382022,1.8201187308510025,2.0349243102648926
new_preds,OFT-0040-00,slow,1147,2.720528814671992,5.151685393258427,1.9363035057781148,2.141672352539751
new_preds,OFT-0041-00,fast,1148,2.1848965083579928,5.53932584269663,1.7145829813628561,1.8885561011607
new_preds,OFT-0041-00,slow,1149,2.427353121018123,3.601123595505618,1.804105133666691,1.9836617292771774
new_preds,OFT-0041-00,medium,1150,2.305741535905677,4.247191011235955,1.822596644258891,1.9891709395312136
new_preds,OFT-0042-00,fast,1151,2.320282894550257,4.893258426966292,1.7720706143163563,2.024213037478745
new_preds,OFT-0042-00,slow,1152,2.5365382693667025,5.022471910112359,1.7930478887540988,1.9527812791416888
new_preds,OFT-0042-00,medium,1153,2.2794506533660113,4.764044943820225,1.8354668753231493,2.002366027970543
new_preds,OFT-0043-00,medium,1154,2.4837045121354215,4.247191011235955,1.8739162046578988,2.023071442143916
new_preds,OFT-0043-00,fast,1155,2.5358554810000142,4.50561797752809,1.8132865267223843,1.9645213337111496
new_preds,OFT-0043-00,slow,1156,2.342688418669273,3.342696629213483,1.8283673436794392,2.0168964506926597
new_preds,OFT-0044-00,fast,1157,2.446046718428225,5.151685393258427,1.7605356165935129,1.9475259994507723
new_preds,OFT-0044-00,medium,1158,2.302188590637429,4.634831460674158,1.756463365976643,1.8884181958924031
new_preds,OFT-0044-00,slow,1159,2.5346753804909263,3.859550561797753,1.8815177455183643,2.1314090229940437
new_preds,OFT-0045-00,fast,1160,2.490120493181674,4.634831460674158,1.7484487908984117,1.9329505551819257
new_preds,OFT-0045-00,slow,1161,2.589527449859202,3.730337078651685,1.8052722445361733,1.9837209483808453
new_preds,OFT-0045-00,medium,1162,2.500264050640591,4.117977528089888,1.8023639296371228,1.9776573302728213
new_preds,OFT-0046-00,fast,1163,2.4576226057565473,4.764044943820225,1.7400404951227637,1.904249379666642
new_preds,OFT-0046-00,slow,1164,2.391960480396089,4.376404494382022,1.8357628229446674,1.995625826231583
new_preds,OFT-0046-00,medium,1165,2.4632761595859574,4.247191011235955,1.789349679509691,1.9100850330871508
new_preds,OFT-0047-00,medium,1166,2.3526982284876006,4.893258426966292,1.723753153838538,1.8466686238339154
new_preds,OFT-0047-00,fast,1167,2.2573232514369628,5.280898876404494,1.6561672460844183,1.84881487274826
new_preds,OFT-0047-00,slow,1168,2.449426104081602,4.376404494382022,1.7969570058529472,1.9580427223051105
new_preds,OFT-0048-00,fast,1169,2.2045019542297446,5.53932584269663,1.673404871542024,1.8748652861815955
new_preds,OFT-0048-00,slow,1170,2.4800845939343814,4.376404494382022,1.810892255184162,1.9318601426736923
new_preds,OFT-0048-00,medium,1171,2.282123388120611,4.893258426966292,1.7191759975846503,1.8268490508637978
new_preds,OFT-0049-00,medium,1172,2.4813540735558113,4.634831460674158,1.8076033396158853,2.009407119930038
new_preds,OFT-0049-00,fast,1173,2.211035001305657,5.280898876404494,1.702378375465524,1.8775846818257478
new_preds,OFT-0049-00,slow,1174,2.6990210319287704,4.247191011235955,1.841007035078152,2.0566950875988756
new_preds,OFT-0050-00,slow,1175,2.6021856741052747,5.410112359550562,1.87985431103311,2.079966315934862
new_preds,OFT-0050-00,medium,1176,2.2941646401456066,5.022471910112359,1.7721162294456945,1.950212624270186
new_preds,OFT-0050-00,fast,1177,2.439830386249889,5.53932584269663,1.7317646643496118,1.954222717172753
new_preds,OFT-0051-00,fast,1178,2.4536583039655815,4.764044943820225,1.7966119255370416,1.9799436691918704
new_preds,OFT-0051-00,medium,1179,2.4754867584076297,4.117977528089888,1.801817290118253,1.9601302558099367
new_preds,OFT-0051-00,slow,1180,2.6422957660686017,3.342696629213483,1.9329089209511392,2.107886795132805
new_preds,OFT-0052-00,medium,1181,2.4491579415556606,4.376404494382022,1.7889240705436504,1.9490555207072207
new_preds,OFT-0052-00,fast,1182,2.422093550007212,5.022471910112359,1.7420737098447436,1.9416035818053379
new_preds,OFT-0052-00,slow,1183,2.884410299515857,4.376404494382022,1.8982220563030896,2.113273450390129
new_preds,OFT-0053-00,fast,1184,2.5695692006219204,4.50561797752809,1.7573483860940244,1.9553429029440308
new_preds,OFT-0053-00,slow,1185,2.5256689317784478,3.601123595505618,1.8667440163558382,2.0184699728775923
new_preds,OFT-0053-00,medium,1186,2.595855389623048,3.859550561797753,1.8169567888264866,1.9765638342237215
new_preds,OFT-0054-00,fast,1187,2.3107190778854982,5.022471910112359,1.7512991607074744,1.9179888821160855
new_preds,OFT-0054-00,slow,1188,2.3117964999025586,4.247191011235955,1.7913776859861823,1.972302925674514
new_preds,OFT-0054-00,medium,1189,2.4057321096136346,4.634831460674158,1.788194355340694,1.940379893749905
new_preds,OFT-0055-00,fast,1190,2.358715051762447,5.53932584269663,1.706830839701111,1.8828121135481306
new_preds,OFT-0055-00,slow,1191,2.4195730694360256,3.9887640449438204,1.8456161368616972,2.0372751292226874
new_preds,OFT-0055-00,medium,1192,2.26234388108932,4.376404494382022,1.759787883046005,1.8997464985247177
new_preds,OFT-0056-00,fast,1193,2.772693041456146,5.797752808988764,1.7319383621760942,1.9575580353283737
new_preds,OFT-0056-00,slow,1194,2.4855371736250524,5.53932584269663,1.7763747145963373,2.0040377809701764
new_preds,OFT-0056-00,medium,1195,2.6869172459939437,6.056179775280899,1.8260206404262769,2.0682005046085363
new_preds,OFT-0057-00,medium,1196,2.3729924771557354,4.764044943820225,1.7649188281158745,1.9560787678075042
new_preds,OFT-0057-00,fast,1197,2.2358296236788457,5.022471910112359,1.7387666873800183,1.925712842696855
new_preds,OFT-0057-00,slow,1198,3.0073936814901234,4.247191011235955,1.8422714580752082,2.0018493580637986
new_preds,OFT-0058-00,slow,1199,2.5336130452936,4.247191011235955,1.8456131858372054,2.0168017867770716
new_preds,OFT-0058-00,fast,1200,2.322108475152223,4.764044943820225,1.7244028334555253,2.00083819502131
new_preds,OFT-0058-00,medium,1201,2.2893184299875093,5.668539325842697,1.774938775450137,1.9444447328826326
new_preds,OFT-0059-00,fast,1202,2.346718521001723,4.893258426966292,1.7784834529918152,1.9451377975422244
new_preds,OFT-0059-00,medium,1203,2.356477322733765,4.634831460674158,1.827961586675408,1.9777468991449456
new_preds,OFT-0059-00,slow,1204,2.362215233530936,3.342696629213483,1.8252471560981502,1.9844904593746326
new_preds,OFT-0060-00,medium,1205,2.295930810541545,5.668539325842697,1.708470059749358,1.8970528159607065
new_preds,OFT-0060-00,slow,1206,2.6255347637964537,4.764044943820225,1.7970503115560612,1.9942099158785616
new_preds,OFT-0060-00,fast,1207,2.4135668438910503,5.410112359550562,1.6897675098084883,1.9264444451335079
new_preds,OFT-0061-00,slow,1208,2.2822063770361365,4.893258426966292,1.783468642170912,1.9749784885447899
new_preds,OFT-0061-00,medium,1209,2.1844736525436383,5.410112359550562,1.698946805116643,1.88349108847415
new_preds,OFT-0061-00,fast,1210,2.1767951985454475,5.410112359550562,1.6734681872429837,1.8736291268932879
new_preds,OFT-0062-00,medium,1211,2.2056203580395253,5.410112359550562,1.7234533542912471,1.919978629681786
new_preds,OFT-0062-00,fast,1212,2.219375381768901,5.53932584269663,1.6789565061107172,1.865223218149642
new_preds,OFT-0062-00,slow,1213,2.234320705231003,4.634831460674158,1.7952949903330326,1.9317621421223463
new_preds,OFT-0063-00,slow,1214,2.1230915385771576,3.9887640449438204,1.740336231073342,1.908730068292582
new_preds,OFT-0063-00,medium,1215,2.119972926598215,5.280898876404494,1.7070120813203455,1.88926834882355
new_preds,OFT-0063-00,fast,1216,2.212795296878761,5.53932584269663,1.6559271823369117,1.8482731853900614
new_preds,OFT-0064-00,fast,1217,2.493572043968969,4.764044943820225,1.7392472679604976,1.959390645103461
new_preds,OFT-0064-00,medium,1218,2.5825052530127337,4.247191011235955,1.8040474464369898,1.9698461611564242
new_preds,OFT-0064-00,slow,1219,2.3943234913490428,3.4719101123595504,1.815161869122254,1.9833574899599362
new_preds,OFT-0065-00,fast,1220,2.3916899061396104,5.668539325842697,1.712520197763762,1.9683211752972904
new_preds,OFT-0065-00,medium,1221,2.4872852717940277,5.022471910112359,1.819413816658592,2.014859812011247
new_preds,OFT-0065-00,slow,1222,2.6133192911210057,4.634831460674158,1.812006664651584,1.9785619847287925
new_preds,OFT-0066-00,medium,1223,2.55234858942607,4.764044943820225,1.741478136527507,1.914622299343916
new_preds,OFT-0066-00,fast,1224,2.3551594054921656,5.022471910112359,1.7460484908325178,1.9468420015917725
new_preds,OFT-0066-00,slow,1225,2.3227316653294197,4.893258426966292,1.8095058105525677,1.9787206702841325
new_preds,OFT-0067-00,medium,1226,2.341308712138183,4.50561797752809,1.7884571980842228,1.9701122331380305
new_preds,OFT-0067-00,fast,1227,2.4655745957631834,4.764044943820225,1.714991633670117,1.8545486146950998
new_preds,OFT-0067-00,slow,1228,2.4221753547534997,4.247191011235955,1.8250880605981141,1.9288033254305832
new_preds,OFT-0068-00,fast,1229,2.277316383878349,5.410112359550562,1.6649502491329309,1.85060280428121
new_preds,OFT-0068-00,medium,1230,2.30824663947727,4.893258426966292,1.712009873434906,1.901502428131598
new_preds,OFT-0068-00,slow,1231,2.4154543501300316,4.376404494382022,1.7749699103102403,1.8970466047341785
new_preds,OFT-0069-00,fast,1232,2.3566224393780875,4.893258426966292,1.771373460292742,1.9921145327392833
new_preds,OFT-0069-00,medium,1233,2.4914061432963956,4.50561797752809,1.8016708605816032,1.9839265850088974
new_preds,OFT-0069-00,slow,1234,2.2966930878471583,4.893258426966292,1.808615395566705,1.998277853151021
new_preds,OFT-0070-00,fast,1235,2.335193584951617,4.893258426966292,1.7313731806417916,1.8926975314154502
new_preds,OFT-0070-00,medium,1236,2.4612666642089986,4.634831460674158,1.7413159208866558,1.8776095952056178
new_preds,OFT-0070-00,slow,1237,2.5521312604315796,4.117977528089888,1.7685995018919576,1.9132156665830442
new_preds,OFT-0071-00,medium,1238,2.140713847818345,5.022471910112359,1.6644782970230882,1.8554613233318542
new_preds,OFT-0071-00,slow,1239,2.458778754560981,5.151685393258427,1.7984383112212208,2.0297997634315887
new_preds,OFT-0071-00,fast,1240,2.188978970411687,5.53932584269663,1.6469633645038604,1.8648001083123158
new_preds,OFT-0072-00,medium,1241,2.563241636031282,4.376404494382022,1.7732623960460465,1.906287866942554
new_preds,OFT-0072-00,fast,1242,2.768067885322122,4.634831460674158,1.7797693562094177,1.9365420204073638
new_preds,OFT-0072-00,slow,1243,2.4033757846963804,4.117977528089888,1.8616355555145598,2.0528636488956864
new_preds,OFT-0073-00,fast,1244,2.299479654124408,5.797752808988764,1.709614634572146,1.908459911812181
new_preds,OFT-0073-00,slow,1245,2.4910052898150767,4.764044943820225,1.8257342521998203,2.0350590028137416
new_preds,OFT-0073-00,medium,1246,2.2828431239055034,5.151685393258427,1.7785941431358636,1.9392736723773472
new_preds,OFT-0074-00,medium,1247,2.434751025921387,4.247191011235955,1.737610752541203,1.8979800235506135
new_preds,OFT-0074-00,slow,1248,2.452486674855682,3.9887640449438204,1.8434780949208525,2.0828656152358183
new_preds,OFT-0074-00,fast,1249,2.6542612523097064,4.634831460674158,1.7778402626129488,1.9231837609098204
new_preds,OFT-0075-00,fast,1250,2.3872016649510552,5.410112359550562,1.7443723566328677,1.9695787608293174
new_preds,OFT-0075-00,slow,1251,2.4772687834588285,4.893258426966292,1.88095958441215,2.0542859282959367
new_preds,OFT-0075-00,medium,1252,2.417889794998997,4.50561797752809,1.7589587834105975,1.9248716307983191
new_preds,OFT-0076-00,fast,1253,2.3308363371251177,4.634831460674158,1.7028207565289706,1.8966296539072482
new_preds,OFT-0076-00,slow,1254,2.46988293082781,4.50561797752809,1.80575784466809,1.9514765993335432
new_preds,OFT-0076-00,medium,1255,2.6834001702806565,4.50561797752809,1.8151536173875575,1.9994656995894833
new_preds,OFT-0077-00,slow,1256,2.6072619503489776,4.634831460674158,1.8531367880001792,2.0485351682057305
new_preds,OFT-0077-00,fast,1257,2.2433279371247465,5.280898876404494,1.7235912834968787,1.924514925760827
new_preds,OFT-0077-00,medium,1258,2.5266895123495217,4.764044943820225,1.8191254153691117,1.958492224648215
new_preds,OFT-0078-00,slow,1259,2.3270193708880322,3.9887640449438204,1.8501481928683692,2.0927525462868477
new_preds,OFT-0078-00,fast,1260,2.349986378452416,5.410112359550562,1.7146931696363434,1.9242944830207838
new_preds,OFT-0078-00,medium,1261,2.4003997902616696,4.764044943820225,1.7887100414080703,1.984809881961231
new_preds,OFT-0079-00,fast,1262,2.2343952894562595,5.151685393258427,1.6666035866710034,1.8753219632692437
new_preds,OFT-0079-00,medium,1263,2.4262167093997262,4.764044943820225,1.7521250525554668,1.952288156162186
new_preds,OFT-0079-00,slow,1264,2.516795317335936,4.764044943820225,1.920622134785442,2.1618954708473046
new_preds,OFT-0080-00,medium,1265,2.21918886449399,4.634831460674158,1.7000997900923427,1.8891394321565858
new_preds,OFT-0080-00,fast,1266,2.31484636764063,5.53932584269663,1.64530278852638,1.8400236613558716
new_preds,OFT-0080-00,slow,1267,2.2791966894448574,4.376404494382022,1.7387646556164222,1.9032235308229222
new_preds,OFT-0081-00,fast,1268,2.7797322165872766,4.764044943820225,1.8097090590215625,1.9607012547034024
new_preds,OFT-0081-00,medium,1269,2.69847172971426,4.764044943820225,1.8541973533794827,1.9905654734023361
new_preds,OFT-0081-00,slow,1270,2.7443355437302084,3.9887640449438204,1.9894170270508258,2.1818716614599944
new_preds,OFT-0082-00,fast,1271,2.6493804367114118,5.022471910112359,1.6655718497381025,1.812752018080543
new_preds,OFT-0082-00,medium,1272,2.792946512410576,4.634831460674158,1.7654867737648765,1.8884359235460633
new_preds,OFT-0082-00,slow,1273,2.4230687407932985,3.859550561797753,1.7877911921910459,1.9316249340714309
new_preds,OFT-0083-00,fast,1274,2.260023190338668,6.185393258426966,1.6122845500535545,1.8030152249913287
new_preds,OFT-0083-00,medium,1275,2.199358416701179,5.926966292134831,1.6551990004890018,1.8424400454843
new_preds,OFT-0083-00,slow,1276,2.428424555735919,5.668539325842697,1.7150187670602328,1.8892547054878834
new_preds,OFT-0084-00,fast,1277,2.225097995699838,5.410112359550562,1.6989797901671368,1.9228173469748022
new_preds,OFT-0084-00,slow,1278,2.3171430455749435,3.730337078651685,1.824850363312545,1.9921870436304627
new_preds,OFT-0084-00,medium,1279,2.4915243037667723,4.50561797752809,1.772294448791195,1.9065256680530867
new_preds,OFT-0085-00,medium,1280,2.3192211135672407,5.151685393258427,1.7482735423683124,1.9154547982422514
new_preds,OFT-0085-00,fast,1281,2.3489361868290053,5.410112359550562,1.737141988091062,1.9027688703655685
new_preds,OFT-0085-00,slow,1282,2.608978017003678,4.634831460674158,1.8938648526235486,2.1064491812398436
new_preds,OFT-0086-00,fast,1283,2.348520753294029,4.634831460674158,1.79660719659258,2.005045771273751
new_preds,OFT-0086-00,slow,1284,2.5277438702812893,4.50561797752809,1.9012524912617998,2.046309818745504
new_preds,OFT-0086-00,medium,1285,2.5358859321247893,4.50561797752809,1.827568976738329,2.037289389103086
new_preds,OFT-0087-00,medium,1286,2.4371756693495015,4.893258426966292,1.7701885391450676,1.94067599500591
new_preds,OFT-0087-00,fast,1287,2.3307421681064797,5.53932584269663,1.6845980655383443,1.8669463880731287
new_preds,OFT-0087-00,slow,1288,2.3951986652367565,4.893258426966292,1.828341881166187,2.0059387641180666
new_preds,OFT-0088-00,fast,1289,2.6559755651396553,4.634831460674158,1.7696675019964039,1.9569919002627112
new_preds,OFT-0088-00,medium,1290,2.567056857945623,4.376404494382022,1.796994909269858,1.9212064370588702
new_preds,OFT-0088-00,slow,1291,2.527033643563501,3.859550561797753,1.8362825251934,1.9575792483000507
new_preds,OFT-0089-00,fast,1292,2.4478582995430314,5.280898876404494,1.7707033635274274,1.9933545222560562
new_preds,OFT-0089-00,medium,1293,2.542218096872566,5.022471910112359,1.7880745005121346,1.9531216463395675
new_preds,OFT-0089-00,slow,1294,2.4763550150463747,5.022471910112359,1.8424499662482896,2.0066619400411634
new_preds,OFT-0090-00,fast,1295,2.5522537443572935,4.764044943820225,1.7635525723831629,1.9473388038838113
new_preds,OFT-0090-00,slow,1296,2.508105786667201,4.376404494382022,1.8103120269148358,1.990513879097749
new_preds,OFT-0090-00,medium,1297,2.6769185031080003,4.634831460674158,1.8189685629610797,1.9673508523443577
new_preds,OFT-0091-00,fast,1298,2.5088751672044536,5.022471910112359,1.7745767434331787,1.9745793208415752
new_preds,OFT-0091-00,slow,1299,2.458527939407472,4.50561797752809,1.8835851847555176,2.0900221178536325
new_preds,OFT-0091-00,medium,1300,2.631276006578876,4.50561797752809,1.8247816726507429,2.0059683475005334
new_preds,OFT-0092-00,medium,1301,2.268623898231802,4.634831460674158,1.7359080615100968,1.852895635943536
new_preds,OFT-0092-00,fast,1302,2.194997016624927,5.668539325842697,1.6698713371920855,1.8616489528058093
new_preds,OFT-0092-00,slow,1303,2.765338573253741,4.117977528089888,1.846484717699598,1.991665662269963
new_preds,OFT-0093-00,fast,1304,2.538769949179045,4.247191011235955,1.8409853710064499,2.0476428396809805
new_preds,OFT-0093-00,medium,1305,2.6616101109846633,4.50561797752809,1.8815111422181325,2.0538791168757533
new_preds,OFT-0093-00,slow,1306,3.6162612865624073,4.50561797752809,2.025918959200032,2.2751864056854605
new_preds,OFT-0094-00,fast,1307,2.3378970881680705,5.022471910112359,1.6944129329566358,1.85755300483745
new_preds,OFT-0094-00,slow,1308,2.3749026139455367,4.247191011235955,1.8336527770366107,1.9645867070563936
new_preds,OFT-0094-00,medium,1309,2.4545768962708676,4.50561797752809,1.7884779068847552,1.9005129382324897
new_preds,OFT-0095-00,slow,1310,2.392544956037934,4.247191011235955,1.8165411407472931,2.014059473973727
