group,subject,speed_bin,mean_speed,model_index,diagonal_dominance,self_gain,cross_gain,fore_hind_coupling,left_right_coupling
new_preds,OFT-0255-00,medium,3.727941758137572,1794,1.3751828194495967,0.5336651610876841,0.3880685197196387,0.39222994738529005,0.3849403338143932
new_preds,OFT-0255-00,slow,3.150506076955576,1795,1.1093133476751444,0.5584792462066536,0.5034458905385863,0.5040380445899808,0.5002041275706224
new_preds,OFT-0256-00,fast,6.6403868699304915,1796,2.152497918734416,0.562278643353297,0.2612214573865394,0.2234368377074034,0.2214744278707676
new_preds,OFT-0256-00,medium,5.175366657099973,1797,2.055682437383349,0.6709022739664953,0.3263647447513721,0.30950703639523525,0.31519193690910063
new_preds,OFT-0256-00,slow,4.019902871521225,1798,1.7372572698395212,0.6044220939837811,0.3479174354179646,0.3319869528945663,0.30809817014297625
new_preds,OFT-0257-00,fast,4.747086414671475,1799,1.9122759165958432,0.6969621791344214,0.3644673726661399,0.35570714897371597,0.3253598936047796
new_preds,OFT-0257-00,medium,3.940605368354421,1800,1.461584043856866,0.7608771679153506,0.5205839316003534,0.5241909313486317,0.5009350986983305
new_preds,OFT-0257-00,slow,3.337544647388152,1801,1.533970621165274,0.6854235783593177,0.44682966472893637,0.4690619182234626,0.3988489271726856
new_preds,OFT-0258-00,slow,3.867813657958947,1802,1.7703012929490087,0.5532672253725053,0.31252715431894645,0.30656958641323984,0.2900039796122741
new_preds,OFT-0258-00,fast,6.094630705379699,1803,1.937744233569444,0.6397913966313706,0.33017329405379553,0.30203166736140497,0.29098572287516283
new_preds,OFT-0258-00,medium,5.074217879690748,1804,1.7882555092926034,0.609608737931157,0.34089576951579226,0.322096883090039,0.2898480172258686
new_preds,OFT-0259-00,medium,3.932616315059503,1805,1.519080386583896,0.6785701944069236,0.4466980157204784,0.4214743884488039,0.4137363913465093
new_preds,OFT-0259-00,fast,4.914563355294903,1806,1.4130946545672742,0.73608750474052,0.5209045992505922,0.5351607980728972,0.5049999018338502
new_preds,OFT-0259-00,slow,3.209741896289445,1807,1.2606256395805804,0.7181210752444283,0.569654505427442,0.5991138791003714,0.5365785024502536
new_preds,OFT-0260-00,medium,4.534133880344269,1808,1.7724795799160615,0.6589157348984844,0.37174799775672923,0.3594993157365849,0.35367147017183653
new_preds,OFT-0260-00,slow,3.71745306506564,1809,1.5395115772180883,0.6436200881105855,0.4180677155241748,0.3990040058731329,0.41789602594991615
new_preds,OFT-0260-00,fast,5.812484630195654,1810,1.9369973507312879,0.64693734562334,0.33398979372847226,0.324143155369214,0.30460233627489125
new_preds,OFT-0261-00,fast,5.522563592239759,1811,1.7308307716428317,0.7100823195037198,0.41025519717894754,0.41362413902056483,0.3602023946879843
new_preds,OFT-0261-00,medium,4.61059079391626,1812,1.7124082188313732,0.5344654345396026,0.31211333177572964,0.30594443622804013,0.27953077083189654
new_preds,OFT-0261-00,slow,3.756289500687103,1813,1.3329541340342437,0.5286944135623675,0.396633612562685,0.3906501897548107,0.38308001550200466
new_preds,OFT-0262-00,fast,5.091337521407958,1814,1.8654268089045134,0.6988174733353842,0.374615326637109,0.3749106852538605,0.33048941509940144
new_preds,OFT-0262-00,medium,4.149890114866438,1815,1.5471386167914039,0.7641215028960251,0.49389336844343623,0.5074960178999584,0.48479483642355065
new_preds,OFT-0262-00,slow,3.388693770795337,1816,1.5291383634195408,0.6907156993791645,0.4517025508630555,0.48171104676847687,0.4242367104583977
new_preds,OFT-0263-00,slow,3.220896498810558,1817,1.4041761608658756,0.6317043271200956,0.44987541073946125,0.4299219537251942,0.43011225862186886
new_preds,OFT-0263-00,fast,4.801527252791131,1818,1.7756372489969456,0.613071715562554,0.345268559729121,0.33969983724189534,0.32275384522513423
new_preds,OFT-0263-00,medium,3.8881730948671356,1819,1.4054164759947587,0.4181460653070259,0.2975246643604777,0.2841210007790687,0.3083095626420655
new_preds,OFT-0264-00,fast,5.642551739118997,1820,1.7085199379381193,0.6950875662432998,0.406836087076717,0.40438351178084675,0.38590899724168914
new_preds,OFT-0264-00,medium,4.419992000854663,1821,1.5874934729024437,0.6189324028531812,0.3898802819778374,0.3814534022770721,0.3627181311198501
new_preds,OFT-0264-00,slow,3.477807140951552,1822,1.4364724442153174,0.3941394245481545,0.27438008026910377,0.2699790130543579,0.2640547625207106
new_preds,OFT-0265-00,medium,3.863339385853097,1823,1.6121601124211162,0.6473178102007706,0.4015220356920003,0.4060768551052339,0.37358363908925823
new_preds,OFT-0265-00,fast,4.989056121230125,1824,1.6808626430956666,0.7316057164088152,0.4352560986550379,0.4327019320618142,0.39981825310400637
new_preds,OFT-0265-00,slow,3.1480774258047526,1825,1.2186162684534814,0.416716968432687,0.3419591377698684,0.34216039550565885,0.3490678620967458
new_preds,OFT-0266-00,medium,4.278941744573596,1826,1.8486067175371421,0.7148475397165802,0.3866953056780816,0.35410398703944335,0.3514387508623158
new_preds,OFT-0266-00,fast,5.257340921332892,1827,1.560349053862726,0.7593179208971786,0.48663337156352754,0.4569558792676944,0.45667785629190305
new_preds,OFT-0266-00,slow,3.4654233777634293,1828,1.760037156113112,0.6388333171611227,0.36296581293313723,0.35786816536830035,0.36689509807814136
new_preds,OFT-0267-00,fast,4.89218493560388,1829,1.4229722549613477,0.5901988834117456,0.41476485669622365,0.40312034771702804,0.40004217719450097
new_preds,OFT-0267-00,slow,3.238425260960243,1830,1.15250695627074,0.5177782304197859,0.44926256418894234,0.4387206307504993,0.44664238867062034
new_preds,OFT-0267-00,medium,3.965249849563549,1831,1.4250754108098294,0.5719392356778586,0.4013396283027872,0.39472043870086804,0.38604941481306343
new_preds,OFT-0268-00,fast,5.0692188091253305,1832,1.6976209748374276,0.6544196283885149,0.38549219059406664,0.3870323095640751,0.3655497020610482
new_preds,OFT-0268-00,medium,4.131229992641446,1833,1.5072663177042214,0.8027747923537545,0.5326031524253082,0.5462401469627103,0.49309043484949466
new_preds,OFT-0268-00,slow,3.3610882694293442,1834,1.509941423802856,0.5415437190641488,0.35865213744533636,0.36777688407318254,0.3316296209188224
new_preds,OFT-0269-00,fast,5.184179257818038,1835,1.8076742570104816,0.6699070091715632,0.3705905566633728,0.3674761748677898,0.32949302460625296
new_preds,OFT-0269-00,medium,4.384384274358929,1836,1.4329775447324502,0.6841668082837846,0.4774441935944814,0.4923243633153894,0.44141142754895546
new_preds,OFT-0269-00,slow,3.4647698487632552,1837,1.5184782345464125,0.5669214709448728,0.373348434009144,0.3691502702862153,0.3582875369629875
new_preds,OFT-0270-00,slow,3.2874665616171366,1838,1.3065183565891219,0.598139820889671,0.4578120298678482,0.4683674092194723,0.4401380757730442
new_preds,OFT-0270-00,fast,5.097987613367841,1839,1.863762947469285,0.6939843146004878,0.37235653576159783,0.37463310739593875,0.3683606393920257
new_preds,OFT-0270-00,medium,4.031585809448749,1840,1.4140604702055133,0.7000387598738748,0.4950557452271714,0.5404165056564232,0.4811476959171768
new_preds,OFT-0271-00,fast,4.946139755333739,1841,1.6720035339304704,0.5365018216919694,0.32087361707351486,0.3155187088619272,0.2975579210455833
new_preds,OFT-0271-00,slow,3.274547428448451,1842,1.4003989482539099,0.6382599165877866,0.4557700627978921,0.4611868035767884,0.43853255925708834
new_preds,OFT-0271-00,medium,3.9547125878429874,1843,1.498061310394727,0.5382558345824284,0.3593016059139812,0.36615630312867853,0.3330865623243963
new_preds,OFT-0272-00,fast,5.362009779061181,1844,1.7852386832924874,0.6559180344018718,0.36741195479372685,0.35175131669577037,0.33509662141369556
new_preds,OFT-0272-00,slow,3.3727689510165515,1845,1.4358882929292147,0.6341898464220744,0.4416707410632383,0.4611928861169843,0.42189667996091895
new_preds,OFT-0272-00,medium,4.20452684376502,1846,1.77514358578606,0.5846062642795489,0.32932900130480236,0.3120184102256552,0.29195823962352035
new_preds,OFT-0273-00,fast,4.653473006560309,1847,1.6919826045836808,0.6384726658962501,0.37735179083200376,0.3690649291275889,0.336112863951635
new_preds,OFT-0273-00,slow,3.202662240277903,1848,1.3828363499335963,0.5262549984831373,0.38056202276459394,0.3631553451419577,0.354581426366262
new_preds,OFT-0273-00,medium,3.8485660508780715,1849,1.3401011039101725,0.602975378332359,0.44994767676333225,0.44137064530778103,0.4385970189730337
new_preds,OFT-0274-00,fast,4.995295695309984,1850,1.720296934109724,0.7099365301770654,0.4126825527038835,0.41848926956999744,0.40421549722014044
new_preds,OFT-0274-00,slow,3.1891387302844265,1851,1.7259999576330183,0.6051372023059841,0.3506009369408387,0.3276821619883209,0.33628182545787566
new_preds,OFT-0274-00,medium,4.0011024289396415,1852,1.6240720802596502,0.6817325373353074,0.4197674140339354,0.4125932938365572,0.3841857395307167
new_preds,OFT-0275-00,medium,4.06399394628791,1853,1.577687072810536,0.6693767509246297,0.42427726160688073,0.413766421360397,0.3951612638821245
new_preds,OFT-0275-00,slow,3.3797152617298556,1854,1.2000491344323447,0.6031580810816417,0.5026111546398903,0.5201099366176098,0.47877161096715737
new_preds,OFT-0275-00,fast,5.23399518394841,1855,1.4576295876303973,0.6976990100142636,0.4786531612249182,0.4852623115664503,0.44790747307533296
new_preds,OFT-0276-00,fast,5.658692560704971,1856,1.7132723749977024,0.5926493228957941,0.3459165813588682,0.3349284828746981,0.33387111950350545
new_preds,OFT-0276-00,slow,3.2522088806263696,1857,1.2742275461221055,0.550886689096264,0.43232991687614497,0.4469372274170065,0.4173805120011076
new_preds,OFT-0276-00,medium,4.135770768828579,1858,1.7984771533740176,0.5418360168217571,0.3012748957112134,0.28933940339501235,0.2939819856177786
new_preds,OFT-0277-00,fast,4.936826261773365,1859,1.715990550028959,0.7443925688894668,0.43379759222852626,0.4456544495322552,0.4018780923977559
new_preds,OFT-0277-00,medium,3.857047389045504,1860,1.6410296282919854,0.477961006370868,0.29125678057887283,0.28199088310069886,0.26331549148962197
new_preds,OFT-0277-00,slow,3.1805947702420037,1861,1.510484799404615,0.5284988554087602,0.34988690757899554,0.32923741271853507,0.3441257273649448
new_preds,OFT-0278-00,medium,4.085761246854563,1862,1.6127275841140976,0.5132009709265745,0.3182192553669786,0.314016728820006,0.3135067779670355
new_preds,OFT-0278-00,slow,3.3561440906975646,1863,1.48876788860878,0.7172530387412096,0.48177626897330944,0.4773688425630499,0.45430680833933956
new_preds,OFT-0278-00,fast,5.006101168514257,1864,1.8064482926173902,0.7061233976928245,0.39089045647119613,0.3799117296614689,0.3766236174662422
new_preds,OFT-0279-00,slow,3.173877514387147,1865,1.2507114012985678,0.6574351619874904,0.5256489717011451,0.5220031169713257,0.5173342229777271
new_preds,OFT-0279-00,medium,3.975762072078119,1866,1.2663040013039728,0.6218424101037225,0.49106881875393443,0.4910762186012392,0.4770364669097869
new_preds,OFT-0279-00,fast,5.048059187117104,1867,1.629569482822211,0.6700694558984557,0.41119416076568827,0.41303182113444725,0.37356970685745605
new_preds,OFT-0280-00,fast,4.9788848069702505,1868,1.7230011567887793,0.6319571465667717,0.366776971725645,0.36698864833865263,0.32740186660756837
new_preds,OFT-0280-00,slow,3.3587302037367115,1869,1.589359097493397,0.5544056403906075,0.34882339759779224,0.34501496748388083,0.35858205190516357
new_preds,OFT-0280-00,medium,4.119435704641079,1870,1.7716175216576584,0.5540461574760837,0.3127346341425188,0.3033566281856056,0.2779551592963744
new_preds,OFT-0281-00,medium,4.044889356529103,1871,1.4854612618988092,0.5086394521845159,0.3424117916978469,0.32496210384662566,0.3601440748830907
new_preds,OFT-0281-00,fast,5.205552078920863,1872,1.5331562262218397,0.7227313618797175,0.47140098935693336,0.4646379452352591,0.45737686611601247
new_preds,OFT-0281-00,slow,3.2721079868975167,1873,1.2631130231781265,0.5829283736221996,0.4615013565100374,0.4659768412965987,0.44552172026429787
new_preds,OFT-0282-00,slow,3.543231146355291,1874,1.6594815703438164,0.6643925476790977,0.4003615102163785,0.4107945476817513,0.36030981244509364
new_preds,OFT-0282-00,medium,4.48727817542842,1875,1.9418855262534844,0.6557717463475415,0.3376984572374532,0.3236468498886329,0.319372610680164
new_preds,OFT-0282-00,fast,5.588821810531246,1876,1.717539525598244,0.5810659025238648,0.3383129726353582,0.3247175257144674,0.3239644459101887
new_preds,OFT-0283-00,medium,3.9360715448342822,1877,1.5739028603365919,0.6767956788830544,0.430011086413755,0.41791507347857204,0.3945885581980302
new_preds,OFT-0283-00,fast,4.960056811928445,1878,1.5045171017547898,0.6580202359635502,0.4373630816134093,0.4178560405738891,0.4269505360614835
new_preds,OFT-0283-00,slow,3.2631462608213724,1879,1.5953307162369776,0.5029044238319658,0.3152352165688898,0.30463388068918607,0.28560024668062667
new_preds,OFT-0284-00,fast,5.211617496719563,1880,1.749708260204628,0.6430436479061107,0.3675147809103369,0.3617831549215622,0.3495496475075488
new_preds,OFT-0284-00,slow,3.477396003628412,1881,1.5274696484338302,0.6268067284988879,0.4103562575803555,0.3946531860367338,0.42024713779450373
new_preds,OFT-0284-00,medium,4.2255627779363785,1882,1.6017119365470984,0.5422007175297295,0.3385132527004715,0.33346347332329296,0.33048525949831453
new_preds,OFT-0285-00,fast,5.142549286008941,1883,1.5604764986562276,0.5981500505751235,0.3833124376369706,0.36341733315936403,0.3495299135115971
new_preds,OFT-0285-00,slow,3.2805067219242408,1884,1.336965101670156,0.6276923485101958,0.4694904509669501,0.4607562785021261,0.46735588108149684
new_preds,OFT-0285-00,medium,4.130616730070887,1885,1.3402893436997105,0.6664097460479489,0.49721334365638054,0.48972367934188243,0.45905930981970555
new_preds,OFT-0286-00,fast,5.090464851814229,1886,1.6653990419658606,0.6853247791583172,0.41150785000413487,0.4022340039365406,0.38527205092593525
new_preds,OFT-0286-00,slow,3.416883112577363,1887,2.004154845004525,0.5914224528262005,0.2950981828077587,0.28400552018842473,0.2882990694292367
new_preds,OFT-0286-00,medium,4.2110901336834345,1888,1.824994787537768,0.6761636244925976,0.3705016743663464,0.37132439550797813,0.348820300012183
new_preds,OFT-0287-00,fast,5.0525942429848865,1889,1.6514959249991479,0.753130485466741,0.4560292726529916,0.46923071503429364,0.4399721230578953
new_preds,OFT-0287-00,medium,4.096064739715122,1890,1.6411142988179244,0.6894618604627593,0.4201181239840337,0.38768007305239427,0.37599749225761875
new_preds,OFT-0287-00,slow,3.1697863255061134,1891,1.2057012486261074,0.6936126030416494,0.5752773365972862,0.5847278074220053,0.5574626176439188
new_preds,OFT-0288-00,fast,5.600031068377713,1892,1.7185684803057055,0.7274007102625857,0.42325965976822344,0.41611274943204657,0.36772859547772185
new_preds,OFT-0288-00,medium,4.393380794591843,1893,1.6027891144014492,0.5820069776669311,0.3631213691417399,0.34313006931449364,0.3374574405704193
new_preds,OFT-0288-00,slow,3.544337196771408,1894,1.2612415203905603,0.6627674068985815,0.5254880973894253,0.5197586610141613,0.5314381782041212
new_preds,OFT-0289-00,fast,5.376361513991015,1895,1.961597486295301,0.6515731311251385,0.33216454225566333,0.322003600395876,0.2938451911755768
