group,subject,speed_bin,model_index,mean_speed,frequency_multiple,forcing_frequency,same_mean_gain,same_peak_gain,same_peak_lag_fraction,same_phase_selectivity,fore_homologs_mean_gain,fore_homologs_peak_gain,fore_homologs_peak_lag_fraction,fore_homologs_phase_selectivity,hind_homologs_mean_gain,hind_homologs_peak_gain,hind_homologs_peak_lag_fraction,hind_homologs_phase_selectivity,ipsilateral_mean_gain,ipsilateral_peak_gain,ipsilateral_peak_lag_fraction,ipsilateral_phase_selectivity,diagonal_mean_gain,diagonal_peak_gain,diagonal_peak_lag_fraction,diagonal_phase_selectivity,all_cross_mean_gain,all_cross_peak_gain,all_cross_peak_lag_fraction,all_cross_phase_selectivity,self_to_cross_ratio
TSC_het,OFT-0485-00,medium,549,3.9083944091654397,1.0,1.0,0.1764202406530952,0.511715096499051,0.010000000000000009,0.08916842916667572,0.2043164028268993,0.5660044754158015,0.010000000000000009,0.08923492054020303,0.14852407847929108,0.4574257175823007,0.010000000000000009,0.09002265303272859,0.17575565480857033,0.5109785205165647,0.010000000000000009,0.08918110061544157,0.17575565480857033,0.5109785205165647,0.010000000000000009,0.08918110061544156,0.17597718342341195,0.5112240458440603,0.010000000000000009,0.08917686046493845,1.0025176970165344
TSC_het,OFT-0485-00,slow,550,3.1819689945696226,1.0,1.0,0.19212176909944242,0.5527334100944207,0.010000000000000009,0.05351316135521781,0.22304410570042899,0.5740515245832183,0.010000000000000009,0.053178888209157775,0.16119943249845592,0.5314152956056231,0.010000000000000009,0.05604001797971402,0.19031830707046413,0.5534514722161561,0.010000000000000009,0.053566930262350855,0.19031830707046413,0.5534514722161562,0.010000000000000009,0.053566930262350876,0.19091946108012353,0.5532121181755776,0.010000000000000009,0.05354751018825755,1.006297461832947
TSC_het,OFT-0489-00,medium,551,4.062205623763209,1.0,1.0,0.15640995755047538,0.41983043027992983,0.010000000000000009,0.1270509823203676,0.1859745430772187,0.5163206669423919,0.010000000000000009,0.160181072828288,0.12684537202373197,0.32334019361746774,0.010000000000000009,0.08548851187693267,0.1580332665412493,0.42479780593932254,0.010000000000000009,0.1291341879129357,0.1580332665412493,0.42479780593932254,0.010000000000000009,0.12913418791293566,0.15749216354432458,0.42314201405285834,0.010000000000000009,0.12844373523481648,0.9931285089397821
TSC_het,OFT-0489-00,fast,552,4.843702712053185,1.0,1.0,0.20341270557038763,0.5776613595968108,0.010000000000000009,0.08074706198791831,0.18972888328790424,0.577691935670087,0.010000000000000009,0.0656985657408772,0.21709652785287095,0.5776307835235346,0.010000000000000009,0.09429090422769086,0.20241279741527662,0.5710722756795665,0.010000000000000009,0.08021222537805317,0.20241279741527665,0.5710722756795665,0.010000000000000009,0.08021222537805316,0.2027461001336469,0.5732686369853146,0.010000000000000009,0.08038836051310251,1.0032878829052756
TSC_het,OFT-0489-00,slow,553,3.3804181943160163,1.0,1.0,0.1283692076616332,0.30411914831731174,0.010000000000000009,0.07812933070160577,0.17582554071427856,0.5066440419555843,0.010000000000000009,0.04245708436702147,0.08091287460898791,0.1619929246019317,-0.040000000000000036,0.20437017118442785,0.13013168979820666,0.31119984485195684,0.010000000000000009,0.07667271197155626,0.13013168979820666,0.31119984485195684,0.010000000000000009,0.07667271197155623,0.1295441957526822,0.30883961267374177,0.010000000000000009,0.0771491609368402,0.990929828355319
TSC_het,OFT-0513-00,slow,554,3.1224389590430746,1.0,1.0,0.16316505030319378,0.44654320102957124,0.010000000000000009,0.058963940794161784,0.1792704046097762,0.5754355649432236,0.010000000000000009,0.07673601849446036,0.14705969599661137,0.31765083711591896,0.010000000000000009,0.06325347879028764,0.1627442046645393,0.44280126930108593,0.010000000000000009,0.058651280477394,0.1627442046645393,0.44280126930108593,0.010000000000000009,0.05865128047739402,0.16288448654409077,0.4440485798772477,0.010000000000000009,0.058753019025389465,1.0017224707217718
TSC_het,OFT-0513-00,medium,555,3.7392358324037853,1.0,1.0,0.17373978373711893,0.47677804040497557,0.010000000000000009,0.0839217621013264,0.17337207358067697,0.4213276051575409,0.010000000000000009,0.0814985276050286,0.17410749389356078,0.53222847565241,0.010000000000000009,0.0950428659699099,0.1738179142628591,0.4785708382187027,0.010000000000000009,0.08408471328335929,0.1738179142628591,0.4785708382187027,0.010000000000000009,0.0840847132833593,0.17379187075427902,0.4779732389474603,0.010000000000000009,0.08402860205821157,0.9997002908310152
TSC_het,OFT-0513-00,fast,556,4.514823271182444,1.0,1.0,0.19808441473262103,0.5257402375794673,0.010000000000000009,0.11422300986264683,0.17248353037402472,0.4590982594441245,0.010000000000000009,0.1352424683982423,0.22368529909121734,0.59238221571481,0.010000000000000009,0.09869780719850685,0.1970580260463519,0.5188007214928471,0.010000000000000009,0.11322613503444949,0.1970580260463519,0.518800721492847,0.010000000000000009,0.11322613503444946,0.1974001556084416,0.5211138935217204,0.010000000000000009,0.11355675864835296,1.0034663555460246
TSC_het,OFT-0514-00,slow,557,3.498468587057617,1.0,1.0,0.15751393100548253,0.44411653542083135,0.010000000000000009,0.12236999590671335,0.14871863996887255,0.5375321497602097,0.010000000000000009,0.11985799963822291,0.16630922204209256,0.3803446396989599,-0.010000000000000009,0.13591754582784665,0.15609807384708077,0.43974426743911593,0.010000000000000009,0.12185447476825184,0.15609807384708074,0.43974426743911593,0.010000000000000009,0.12185447476825183,0.15657002623321473,0.4412016900996876,0.010000000000000009,0.12202561595641373,1.0060286428697522
TSC_het,OFT-0514-00,medium,558,4.291673665250666,1.0,1.0,0.15387645122088886,0.43764219520069847,0.010000000000000009,0.07524176052931272,0.14994595885985257,0.526229005389558,0.010000000000000009,0.09329366339245583,0.15780694358192518,0.34905538501183897,0.010000000000000009,0.066081339374322,0.15354376748957588,0.4400966884258169,0.010000000000000009,0.07804970214032961,0.15354376748957588,0.44009668842581695,0.010000000000000009,0.07804970214032965,0.15365466206668021,0.439278524017444,0.010000000000000009,0.07711124304383742,1.0014434261299041
TSC_het,OFT-0514-00,fast,559,5.27473098575348,1.0,1.0,0.2050836603756017,0.5154695243837464,0.010000000000000009,0.11451730885246056,0.19508189905670947,0.5531096597897964,0.010000000000000009,0.10383525607735146,0.21508542169449388,0.47782938897769645,0.010000000000000009,0.1253036609212303,0.20498092661418957,0.5140548771252559,0.010000000000000009,0.11488879912274241,0.20498092661418954,0.5140548771252559,0.010000000000000009,0.11488879912274245,0.20501517120132698,0.5145264262114194,0.010000000000000009,0.11476479881840651,1.0003340688099978
TSC_het,OFT-0525-00,slow,560,3.630654048183476,1.0,1.0,0.20170960679516786,0.5120728731561895,0.010000000000000009,0.07971840561281528,0.1872493728400842,0.5375816621544898,0.010000000000000009,0.08362320572740693,0.21616984075025167,0.4865640841578895,0.010000000000000009,0.08107704805436661,0.20130561302286035,0.5136988463154591,0.010000000000000009,0.07982325487753877,0.2013056130228603,0.513698846315459,0.010000000000000009,0.07982325487753879,0.20144027761362948,0.5131568552623692,0.010000000000000009,0.07978718286229194,1.001337017525636
TSC_het,OFT-0525-00,medium,561,4.651129585882344,1.0,1.0,0.19505903695628427,0.5323623390007307,0.010000000000000009,0.07975103724378173,0.1829474149269552,0.49196506921159616,0.010000000000000009,0.09684982244365715,0.20717065898561338,0.5727596087898653,0.010000000000000009,0.06880277838252094,0.19502052582900573,0.5308705470615364,0.010000000000000009,0.07951713125404093,0.19502052582900573,0.5308705470615365,0.010000000000000009,0.07951713125404092,0.19503336287143186,0.531367811041268,0.010000000000000009,0.07959500743371657,1.0001316394511914
TSC_het,OFT-0525-00,fast,562,5.8203955274982615,1.0,1.0,0.20615261483456812,0.565759580172461,0.010000000000000009,0.0835720795417079,0.16127317219825021,0.5639525854846004,0.010000000000000009,0.10006525296424194,0.251032057470886,0.5675665748603215,0.010000000000000009,0.07734575005900789,0.20461315153626394,0.5575110781416271,0.010000000000000009,0.08305737191378154,0.20461315153626394,0.5575110781416271,0.010000000000000009,0.08305737191378157,0.20512630596903203,0.5602605788185716,0.010000000000000009,0.08322979589395442,1.005003302042065
TSC_het,OFT-0526-00,medium,563,3.85182729796595,1.0,1.0,0.16279947175013174,0.4560236353256768,0.010000000000000009,0.07691576438040879,0.14777332654227718,0.5155244393446932,0.010000000000000009,0.04151763927234758,0.17782561695798624,0.39652283130666033,0.010000000000000009,0.11130932864651184,0.16250440406847252,0.4611218451444448,0.010000000000000009,0.07546096186277412,0.16250440406847252,0.4611218451444448,0.010000000000000009,0.07546096186277407,0.16260275996235898,0.4594224418715222,0.010000000000000009,0.07594428257648723,1.0012097690581532
TSC_het,OFT-0526-00,slow,564,3.192509038399272,1.0,1.0,0.1443198292320237,0.3837532232196,0.010000000000000009,0.045921972020994684,0.16789625836425726,0.5239628675249113,0.010000000000000009,0.0420159623767888,0.12074340009978998,0.24354357891428877,0.010000000000000009,0.07058920238342901,0.14450570222785047,0.3848382920902592,0.010000000000000009,0.045780482024606654,0.14450570222785047,0.38483829209025916,0.010000000000000009,0.045780482024606696,0.14444374456257483,0.3844766024667062,0.010000000000000009,0.04582749375348543,0.9991421204779314
TSC_het,OFT-0526-00,fast,565,4.584737628888199,1.0,1.0,0.1844656576193124,0.5082512711984335,0.010000000000000009,0.06051450941383194,0.16347761644498485,0.5374921927803041,0.010000000000000009,0.04807713934215342,0.2054536987936399,0.4790103496165628,0.010000000000000009,0.0758851122327481,0.18323329059970875,0.5127397493291819,0.010000000000000009,0.05928474175556832,0.18323329059970875,0.5127397493291818,0.010000000000000009,0.05928474175556828,0.18364407960624327,0.5112435899522657,0.010000000000000009,0.059691898574786684,1.0044737516985613
TSC_het,OFT-0531-00,medium,566,4.260342152867774,1.0,1.0,0.19596777128274087,0.52901772030847,0.010000000000000009,0.07665851460726295,0.20726469347839813,0.5845337462337137,0.010000000000000009,0.08977580792244425,0.1846708490870837,0.47350169438322637,0.010000000000000009,0.0678123726148863,0.19557963572479675,0.5260263107631824,0.010000000000000009,0.07575845021692744,0.19557963572479675,0.5260263107631823,0.010000000000000009,0.07575845021692741,0.19570901424411144,0.527023447278278,0.010000000000000009,0.07605520847048061,1.0013221518672957
TSC_het,OFT-0531-00,fast,567,5.316796147796466,1.0,1.0,0.15089617277757522,0.4205517678699888,0.010000000000000009,0.09679662169552351,0.17747164460193174,0.5711257197266602,0.010000000000000009,0.09519320204133382,0.12432070095321861,0.2699778160133175,0.010000000000000009,0.10566597392958602,0.1503199503939274,0.4174358112574462,0.010000000000000009,0.09674096888869421,0.1503199503939274,0.41743581125744617,0.010000000000000009,0.09674096888869418,0.15051202452181003,0.4184744634616271,0.010000000000000009,0.0967591119605315,1.0025522761851464
TSC_het,OFT-0531-00,slow,568,3.52939913468664,1.0,1.0,0.17839793592880482,0.5036682083334438,0.010000000000000009,0.08859858154813614,0.16680176560727336,0.5441390175983338,0.010000000000000009,0.07560543517861065,0.1899941062503363,0.463197399068554,0.010000000000000009,0.10757480166152146,0.17588350552087925,0.47419120181329943,0.010000000000000009,0.09748796941679397,0.17588350552087928,0.4741912018132994,0.010000000000000009,0.09748796941679395,0.17672164899018783,0.48401687065334764,0.010000000000000009,0.09439619233240382,1.0094854645607685
